Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-28,00:00:40,24.6,29.42,29.46
2025-11-28,00:30:40,34.6,28.40,29.38
2025-11-28,01:00:37,28.7,28.76,29.29
2025-11-28,01:30:42,30.9,28.67,29.95
2025-11-28,02:00:34,23.9,28.60,29.55
2025-11-28,02:30:37,36.1,28.59,29.34
2025-11-28,02:45:24,40.1,30.80,29.27
2025-11-28,03:00:37,22.7,28.60,28.71
2025-11-28,03:30:36,20.5,28.34,29.17
2025-11-28,04:00:36,34.0,28.58,29.08
2025-11-28,04:30:40,32.8,30.66,29.75
2025-11-28,05:00:45,39.3,30.76,29.01
2025-11-28,05:30:38,20.6,28.32,29.52
2025-11-28,06:00:34,37.7,26.41,29.77
2025-11-28,06:30:41,27.3,29.19,29.16
2025-11-28,07:00:40,25.3,26.59,29.45
2025-11-28,07:30:40,24.4,30.64,29.88
2025-11-28,08:00:43,37.7,12.62,30.84
2025-11-28,08:30:35,25.7,28.58,28.84
2025-11-28,09:00:43,41.1,30.80,29.19
2025-11-28,09:30:45,30.4,18.38,29.13
2025-11-28,09:50:07,32.5,29.51,29.11
2025-11-28,10:00:36,22.4,29.07,28.96
2025-11-28,10:30:42,39.1,21.41,29.87
2025-11-28,11:00:48,30.0,16.09,29.01
2025-11-28,11:30:44,35.8,18.58,29.55
2025-11-28,12:00:37,27.9,23.32,30.17
2025-11-28,12:30:47,41.0,12.67,29.88
2025-11-28,13:00:34,34.0,29.33,31.17
2025-11-28,13:30:39,36.7,15.87,29.72
2025-11-28,14:00:37,39.7,29.58,29.29
2025-11-28,14:30:41,37.5,17.73,29.12
2025-11-28,15:00:43,40.1,16.84,30.87
2025-11-28,15:30:36,55.2,13.35,29.39
2025-11-28,16:00:38,22.7,15.44,29.20
2025-11-28,16:30:46,36.4,11.81,30.17
2025-11-28,17:00:42,36.2,20.34,29.13
2025-11-28,17:30:38,25.4,14.62,29.13
2025-11-28,18:00:42,36.1,14.05,27.12
2025-11-28,18:30:41,35.5,18.59,30.01
2025-11-28,19:00:38,25.7,14.63,26.98
2025-11-28,19:30:47,24.9,16.85,30.68
2025-11-28,20:00:47,66.8,4.31,31.14
2025-11-28,20:30:09,0.0,0.00,0.00
2025-11-28,21:00:44,47.9,6.34,30.53
2025-11-28,21:30:54,51.2,5.32,31.28
2025-11-28,22:00:42,124.6,6.14,30.12
2025-11-28,22:30:41,32.8,8.83,30.79
2025-11-28,23:00:40,38.2,20.76,29.40
2025-11-28,23:30:34,25.9,29.27,29.75
