Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-10,14:03:21,25.3,28.90,29.27
2025-11-10,14:30:30,23.8,28.47,28.61
2025-11-10,15:00:27,23.4,28.50,29.09
2025-11-10,15:30:30,25.6,28.42,29.01
2025-11-10,16:00:31,29.3,28.50,28.83
2025-11-10,16:30:29,25.8,29.16,29.35
2025-11-10,17:00:28,31.4,29.22,28.94
2025-11-10,17:30:31,17.8,28.43,29.05
2025-11-10,18:00:29,20.0,28.38,28.89
2025-11-10,18:30:35,35.2,28.28,30.97
2025-11-10,19:00:39,24.6,29.18,31.68
2025-11-10,19:30:32,26.3,13.41,29.94
2025-11-10,20:00:40,34.6,19.58,31.10
2025-11-10,20:30:38,24.8,24.95,29.78
2025-11-10,21:00:36,42.8,31.22,29.09
2025-11-10,21:30:36,23.4,25.88,29.75
2025-11-10,22:00:34,30.8,21.69,29.69
2025-11-10,22:30:37,18.4,28.93,30.93
2025-11-10,23:00:32,20.5,28.39,28.63
2025-11-10,23:30:33,18.1,28.51,28.59
