Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-01,00:00:33,25.5,28.46,28.93
2026-01-01,00:30:41,22.8,29.27,28.94
2026-01-01,01:00:43,30.3,28.54,28.90
2026-01-01,01:30:39,28.5,27.58,28.51
2026-01-01,02:00:39,24.1,28.40,28.66
2026-01-01,02:30:47,30.7,30.49,28.82
2026-01-01,03:00:36,28.9,28.40,28.82
2026-01-01,03:30:44,23.0,30.61,28.84
2026-01-01,04:00:32,39.9,28.46,28.79
2026-01-01,04:30:39,29.8,29.22,28.97
2026-01-01,05:00:35,26.2,28.89,29.05
2026-01-01,05:30:34,30.3,29.22,28.85
2026-01-01,06:00:41,19.6,28.48,28.82
2026-01-01,06:18:34,30.6,29.20,29.43
2026-01-01,06:30:39,23.7,28.74,29.20
2026-01-01,07:00:36,30.2,29.09,28.96
2026-01-01,07:30:36,29.9,29.19,28.97
2026-01-01,08:00:48,38.1,25.70,29.35
2026-01-01,08:30:34,27.0,29.12,28.94
2026-01-01,09:00:31,29.2,28.17,29.86
2026-01-01,09:30:38,29.2,12.81,29.15
2026-01-01,10:00:40,26.7,29.13,29.32
2026-01-01,10:30:47,29.0,23.96,29.03
2026-01-01,11:00:36,24.3,23.55,29.33
2026-01-01,11:30:44,24.3,25.52,28.85
2026-01-01,12:00:40,22.3,21.28,29.24
2026-01-01,12:30:44,36.3,8.99,28.89
2026-01-01,13:00:44,22.8,20.31,28.60
2026-01-01,13:30:40,30.8,16.49,28.54
2026-01-01,14:00:43,24.8,21.06,30.39
2026-01-01,14:30:35,27.1,20.55,29.79
2026-01-01,15:00:36,29.6,20.43,29.22
2026-01-01,15:30:54,34.9,18.17,30.97
2026-01-01,16:00:42,27.7,18.86,29.39
2026-01-01,16:30:43,22.6,14.21,29.42
2026-01-01,17:00:39,29.0,29.25,29.22
2026-01-01,17:30:43,24.5,28.55,29.24
2026-01-01,18:00:39,26.1,18.58,29.32
2026-01-01,18:30:17,0.0,0.00,0.00
2026-01-01,19:00:38,34.8,28.91,29.86
2026-01-01,19:30:33,72.9,8.33,29.12
2026-01-01,20:00:49,68.7,4.01,27.22
2026-01-01,20:30:50,83.6,2.04,29.61
2026-01-01,21:00:39,86.6,1.87,20.98
2026-01-01,21:30:50,84.0,1.20,23.15
2026-01-01,22:00:42,82.5,1.67,20.02
2026-01-01,22:30:55,89.3,1.58,26.10
2026-01-01,23:00:41,71.0,3.71,29.26
2026-01-01,23:30:47,25.2,27.19,28.77
