Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-12,00:00:36,23.9,29.01,28.88
2025-12-12,00:30:41,26.8,28.53,28.59
2025-12-12,01:00:34,25.6,28.59,29.17
2025-12-12,01:30:35,26.0,28.27,28.49
2025-12-12,02:00:37,19.4,28.44,29.10
2025-12-12,02:30:38,23.9,28.52,28.85
2025-12-12,03:00:35,20.8,28.50,28.88
2025-12-12,03:30:39,20.1,28.82,28.77
2025-12-12,04:00:38,18.6,28.71,28.68
2025-12-12,04:30:34,18.8,28.53,29.25
2025-12-12,05:00:39,16.4,28.41,28.92
2025-12-12,05:30:40,21.0,29.07,29.16
2025-12-12,06:00:40,29.0,28.70,28.78
2025-12-12,06:30:41,21.1,31.26,29.22
2025-12-12,07:00:38,27.4,28.52,29.36
2025-12-12,07:30:38,24.5,28.63,20.66
2025-12-12,08:00:38,23.1,28.97,28.91
2025-12-12,08:30:45,37.3,30.85,30.31
2025-12-12,09:00:37,30.0,10.15,28.93
2025-12-12,09:30:39,26.9,13.76,29.45
2025-12-12,10:00:37,27.4,12.13,29.74
2025-12-12,10:30:43,23.9,30.85,29.08
2025-12-12,11:00:41,26.8,30.93,30.19
2025-12-12,11:30:39,31.9,28.89,29.36
2025-12-12,12:00:35,26.8,27.60,29.57
2025-12-12,12:30:30,42.3,28.70,29.16
2025-12-12,12:34:56,19.5,23.74,29.54
2025-12-12,13:00:40,41.1,27.02,30.69
2025-12-12,13:30:46,37.8,22.53,29.66
2025-12-12,14:02:26,18.3,28.57,25.83
2025-12-12,14:02:45,41.7,31.28,29.26
2025-12-12,14:20:47,19.1,28.56,29.34
2025-12-12,14:30:37,16.6,28.76,28.86
2025-12-12,15:00:37,28.7,31.36,29.00
2025-12-12,15:30:41,19.9,28.65,29.22
2025-12-12,16:00:36,24.4,28.61,30.57
2025-12-12,16:39:30,29.6,20.61,30.37
2025-12-12,17:00:31,34.4,7.95,31.29
2025-12-12,17:30:51,33.6,16.11,29.71
2025-12-12,18:00:35,21.8,28.69,28.76
2025-12-12,18:30:07,0.0,0.00,0.00
2025-12-12,19:00:38,46.4,14.68,20.03
2025-12-12,19:30:46,49.1,2.04,25.40
2025-12-12,20:00:45,41.8,8.79,29.47
2025-12-12,20:30:45,38.6,12.46,26.82
2025-12-12,21:00:42,31.3,9.23,30.14
2025-12-12,21:30:47,80.8,2.39,22.75
2025-12-12,22:00:47,48.3,6.40,29.62
2025-12-12,22:30:45,27.7,17.59,29.59
2025-12-12,23:00:36,26.6,22.04,31.22
2025-12-12,23:30:44,22.8,24.68,29.58
