Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-09-11,00:01:05,19.9,28.45,28.60
2025-09-11,00:31:08,21.9,31.44,28.77
2025-09-11,01:01:05,22.6,28.51,28.63
2025-09-11,01:31:04,14.5,28.47,28.52
2025-09-11,02:01:04,14.9,28.54,28.94
2025-09-11,02:31:09,15.0,28.44,28.75
2025-09-11,03:01:05,15.3,28.46,28.93
2025-09-11,03:31:06,14.9,28.51,28.42
2025-09-11,04:01:07,18.3,28.51,28.26
2025-09-11,04:31:09,16.1,28.45,28.63
2025-09-11,05:01:07,15.3,28.49,28.62
2025-09-11,05:31:05,23.9,28.53,28.66
2025-09-11,06:01:09,22.6,28.52,28.53
2025-09-11,06:31:06,18.1,28.53,28.51
2025-09-11,07:01:05,15.6,28.51,29.60
2025-09-11,07:31:09,18.4,28.50,28.65
2025-09-11,08:01:09,22.4,26.29,28.74
2025-09-11,08:31:05,23.7,27.24,28.68
2025-09-11,09:00:39,30.6,31.51,28.95
2025-09-11,09:30:41,25.0,28.44,28.55
2025-09-11,10:00:39,21.8,27.16,28.83
2025-09-11,10:30:38,25.5,28.33,28.44
2025-09-11,11:00:37,17.0,28.45,28.49
