Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-25,00:00:37,23.2,28.41,28.78
2025-07-25,00:30:43,19.9,28.72,28.57
2025-07-25,01:00:35,20.1,28.61,28.91
2025-07-25,01:30:43,19.8,28.51,28.61
2025-07-25,02:00:34,20.1,28.48,28.91
2025-07-25,02:30:38,21.8,28.44,28.72
2025-07-25,03:00:37,20.6,28.45,28.51
2025-07-25,03:30:45,20.3,28.53,28.98
2025-07-25,04:00:38,20.1,28.66,28.64
2025-07-25,04:30:42,20.0,28.48,29.29
2025-07-25,05:00:32,21.5,29.02,28.91
2025-07-25,05:30:38,19.2,29.55,28.84
2025-07-25,06:00:38,20.0,28.56,28.76
2025-07-25,06:30:43,24.2,28.69,28.97
2025-07-25,07:00:35,24.1,28.69,29.02
2025-07-25,07:30:43,20.0,28.44,28.77
2025-07-25,08:00:35,20.3,28.33,29.17
2025-07-25,08:30:37,20.1,28.46,29.16
2025-07-25,09:00:31,32.2,28.92,29.62
2025-07-25,09:30:40,23.6,28.47,28.85
2025-07-25,10:00:36,22.4,28.42,28.81
2025-07-25,10:30:39,23.1,28.60,29.35
2025-07-25,11:00:38,32.1,23.30,28.95
2025-07-25,11:30:57,25.6,28.52,29.22
2025-07-25,12:00:43,30.0,27.30,30.07
2025-07-25,12:30:37,23.8,29.18,29.24
2025-07-25,13:00:33,29.3,27.05,29.50
2025-07-25,13:30:50,33.2,31.75,28.97
2025-07-25,14:00:37,27.1,28.55,28.78
2025-07-25,14:30:43,25.4,26.61,28.85
2025-07-25,15:00:36,23.3,27.72,29.15
2025-07-25,15:30:40,29.7,31.36,29.26
2025-07-25,16:00:36,25.1,28.67,29.15
2025-07-25,16:30:40,24.9,28.84,29.09
2025-07-25,17:00:42,39.8,30.27,31.03
2025-07-25,17:30:50,31.4,27.12,31.04
2025-07-25,18:00:46,20.8,28.27,30.78
2025-07-25,18:30:51,27.6,27.13,30.60
2025-07-25,19:00:36,31.7,26.87,31.59
2025-07-25,19:30:36,32.4,27.34,29.45
2025-07-25,20:00:38,38.5,28.48,29.16
2025-07-25,20:30:36,30.5,29.24,29.28
2025-07-25,21:00:35,0.0,0.00,0.00
2025-07-25,21:30:41,22.4,28.02,28.83
2025-07-25,22:00:35,20.0,28.68,29.45
2025-07-25,22:31:02,29.4,30.75,28.82
2025-07-25,23:00:39,24.9,28.46,29.49
2025-07-25,23:30:57,20.6,28.47,29.01
