Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-03,00:00:38,16.6,28.38,29.36
2025-12-03,00:30:37,19.6,28.45,28.74
2025-12-03,01:00:35,16.1,28.65,29.04
2025-12-03,01:30:38,14.5,28.78,29.13
2025-12-03,02:00:35,24.6,21.51,28.44
2025-12-03,02:30:37,16.4,28.89,28.60
2025-12-03,03:00:34,23.0,21.39,28.59
2025-12-03,03:30:37,14.9,28.49,28.91
2025-12-03,04:00:35,15.2,28.38,29.01
2025-12-03,04:30:38,18.5,28.41,28.87
2025-12-03,05:00:35,19.8,28.51,29.78
2025-12-03,05:30:54,16.5,28.40,28.64
2025-12-03,06:00:37,17.4,28.41,28.81
2025-12-03,06:30:36,19.5,28.48,28.85
2025-12-03,07:00:34,17.2,28.85,28.67
2025-12-03,07:30:36,20.3,28.24,29.15
2025-12-03,08:00:36,19.8,28.41,28.85
2025-12-03,08:30:41,23.5,28.57,29.16
2025-12-03,09:00:33,17.6,29.11,28.76
2025-12-03,09:30:38,19.7,28.57,28.83
2025-12-03,10:00:35,27.4,28.76,29.59
2025-12-03,10:30:39,21.1,31.60,29.11
2025-12-03,11:00:33,22.5,28.74,29.18
2025-12-03,11:30:33,31.8,28.78,29.44
2025-12-03,12:00:37,27.6,28.60,29.06
2025-12-03,12:30:38,16.7,28.84,29.00
2025-12-03,13:00:36,22.8,29.07,28.72
2025-12-03,13:30:38,23.2,26.88,29.33
2025-12-03,14:00:43,34.2,29.63,28.84
2025-12-03,14:30:35,29.0,28.75,29.91
2025-12-03,15:00:33,39.2,29.96,29.53
2025-12-03,15:30:37,27.0,28.55,30.32
2025-12-03,16:00:34,22.7,25.60,30.46
2025-12-03,16:30:38,22.8,28.39,30.48
2025-12-03,17:00:43,36.0,28.38,27.37
2025-12-03,17:30:36,21.1,28.65,29.44
2025-12-03,18:00:37,23.0,28.89,29.54
2025-12-03,18:30:32,31.7,29.15,29.60
2025-12-03,19:00:40,29.1,28.40,30.68
2025-12-03,19:30:42,24.1,31.40,29.01
2025-12-03,20:00:37,28.7,29.00,29.54
2025-12-03,20:30:33,37.6,29.33,29.26
2025-12-03,21:00:34,22.3,28.33,29.12
2025-12-03,21:30:43,40.3,30.60,30.90
2025-12-03,22:00:31,38.3,29.14,31.69
2025-12-03,22:30:35,23.8,27.51,29.34
2025-12-03,23:00:36,20.9,28.74,29.05
2025-12-03,23:30:35,23.0,32.16,29.05
