Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-02,00:00:36,32.5,30.50,28.72
2025-12-02,00:30:39,26.6,27.83,29.44
2025-12-02,01:00:39,18.0,27.63,28.95
2025-12-02,01:30:43,24.1,28.47,28.84
2025-12-02,02:00:37,25.0,28.41,29.00
2025-12-02,02:30:40,22.6,30.78,29.11
2025-12-02,03:00:36,16.3,28.37,28.75
2025-12-02,03:30:38,20.8,29.15,28.91
2025-12-02,04:00:39,21.6,28.52,29.14
2025-12-02,04:30:39,21.8,28.50,29.13
2025-12-02,05:00:36,26.2,28.93,28.62
2025-12-02,05:30:37,18.5,28.54,29.13
2025-12-02,06:00:36,27.8,28.93,29.43
2025-12-02,06:30:42,25.6,26.96,29.69
2025-12-02,07:00:39,26.8,24.22,28.79
2025-12-02,07:30:40,20.1,28.56,28.77
2025-12-02,08:00:34,34.1,29.02,29.00
2025-12-02,08:30:41,22.2,29.22,30.01
2025-12-02,09:00:36,31.0,29.18,29.14
2025-12-02,09:30:38,29.8,24.09,29.12
2025-12-02,10:00:39,26.1,14.19,28.87
2025-12-02,10:30:39,30.7,27.43,28.72
2025-12-02,11:00:37,24.5,31.49,29.04
2025-12-02,11:30:44,48.0,17.19,30.44
2025-12-02,12:00:42,27.0,23.02,29.58
2025-12-02,12:30:44,39.3,15.72,29.83
2025-12-02,13:00:37,23.4,12.12,29.71
2025-12-02,13:29:51,30.6,9.36,30.07
2025-12-02,13:30:39,34.7,7.16,30.22
2025-12-02,14:00:35,24.5,17.84,28.76
2025-12-02,14:30:37,36.5,8.04,29.08
2025-12-02,15:00:43,28.9,16.86,29.35
2025-12-02,15:30:37,31.6,8.56,29.55
2025-12-02,16:00:44,26.0,12.08,29.75
2025-12-02,16:30:41,27.1,18.36,29.03
2025-12-02,17:00:37,26.2,12.00,30.79
2025-12-02,17:30:27,43.1,14.10,12.80
2025-12-02,17:30:39,36.9,19.41,29.11
2025-12-02,18:00:35,21.5,28.39,28.82
2025-12-02,18:30:38,23.6,28.31,29.96
2025-12-02,19:00:34,18.7,28.39,29.08
2025-12-02,19:30:38,27.8,29.65,30.17
2025-12-02,20:00:33,26.3,26.54,29.98
2025-12-02,20:30:40,22.2,30.72,29.43
2025-12-02,21:00:33,23.5,28.33,29.24
2025-12-02,21:30:42,34.1,29.04,29.72
2025-12-02,22:00:39,26.6,26.99,30.12
2025-12-02,22:30:36,35.6,29.95,28.84
2025-12-02,23:00:39,30.7,29.35,30.63
2025-12-02,23:30:35,20.4,28.44,28.90
