Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-29,00:00:34,37.7,28.09,29.06
2025-11-29,00:30:35,23.8,28.45,29.35
2025-11-29,01:00:35,17.6,28.93,30.09
2025-11-29,01:30:40,17.0,30.35,28.91
2025-11-29,02:00:32,22.5,29.14,28.92
2025-11-29,02:30:41,23.0,30.75,28.99
2025-11-29,03:00:32,25.7,29.19,28.93
2025-11-29,03:30:40,19.7,28.65,28.68
2025-11-29,04:00:36,20.3,28.84,29.33
2025-11-29,04:30:44,39.0,28.68,29.30
2025-11-29,05:00:37,26.1,28.50,29.16
2025-11-29,05:30:37,21.8,28.21,28.86
2025-11-29,06:00:35,22.7,28.55,29.09
2025-11-29,06:30:36,22.8,28.98,28.89
2025-11-29,07:00:34,0.0,0.00,0.00
2025-11-29,07:30:41,28.4,19.80,30.28
2025-11-29,08:00:33,27.4,28.58,30.22
2025-11-29,08:30:40,32.8,29.26,29.99
2025-11-29,09:00:38,21.3,7.87,29.10
2025-11-29,09:30:34,0.0,0.00,0.00
2025-11-29,10:00:39,22.4,12.36,29.44
2025-11-29,10:30:42,23.7,24.06,29.35
2025-11-29,11:00:39,30.6,17.92,29.25
2025-11-29,11:30:40,27.7,20.50,29.79
2025-11-29,12:00:40,28.3,28.03,29.05
2025-11-29,12:30:42,21.8,21.51,29.00
2025-11-29,13:00:39,25.9,15.76,28.66
2025-11-29,13:30:45,28.7,16.56,29.02
2025-11-29,14:00:40,25.8,22.81,29.95
2025-11-29,14:30:47,36.3,10.98,30.97
2025-11-29,15:00:38,26.9,14.67,30.83
2025-11-29,15:30:30,27.6,17.93,28.84
2025-11-29,16:00:42,28.1,12.06,29.97
2025-11-29,16:30:39,26.3,21.24,29.44
2025-11-29,17:00:46,27.1,17.43,29.18
2025-11-29,17:30:36,21.1,13.18,29.53
2025-11-29,18:00:40,43.6,10.35,30.39
2025-11-29,18:32:01,35.5,14.72,31.13
2025-11-29,19:00:43,39.8,30.43,30.74
2025-11-29,19:30:49,35.3,9.30,31.36
2025-11-29,20:00:43,29.7,25.07,30.50
2025-11-29,20:30:40,28.0,21.55,28.28
2025-11-29,21:00:38,50.5,16.90,29.28
2025-11-29,21:30:44,36.0,16.22,29.37
2025-11-29,22:00:39,27.9,29.79,30.43
2025-11-29,22:30:40,39.8,27.25,29.94
2025-11-29,23:00:41,35.8,25.98,28.73
2025-11-29,23:30:36,29.3,22.85,29.40
