Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-24,00:00:43,31.3,22.93,15.32
2026-01-24,00:30:34,39.3,28.26,28.07
2026-01-24,01:00:42,29.1,28.63,30.98
2026-01-24,01:30:38,37.6,28.70,28.89
2026-01-24,02:00:36,30.7,28.57,30.44
2026-01-24,02:30:42,26.3,29.34,30.53
2026-01-24,03:00:35,29.9,29.14,26.67
2026-01-24,03:30:41,28.5,30.19,25.97
2026-01-24,04:00:44,26.9,28.55,27.15
2026-01-24,04:30:37,28.1,29.21,27.48
2026-01-24,05:00:34,26.6,28.53,23.88
2026-01-24,05:30:44,28.5,28.70,30.25
2026-01-24,06:00:35,30.5,29.25,30.03
2026-01-24,06:30:36,29.9,29.37,19.88
2026-01-24,07:00:39,30.3,30.92,25.77
2026-01-24,07:30:38,25.1,29.10,25.25
2026-01-24,08:00:31,36.0,28.42,19.87
2026-01-24,08:30:46,40.4,28.72,20.09
2026-01-24,09:00:38,26.0,28.49,24.15
2026-01-24,09:30:42,28.9,29.84,21.32
2026-01-24,10:00:46,32.9,25.26,30.86
2026-01-24,10:30:40,50.1,17.75,28.85
2026-01-24,11:00:36,40.6,29.17,29.59
2026-01-24,11:30:40,38.8,27.57,29.73
2026-01-24,12:00:37,39.0,28.94,31.56
2026-01-24,12:30:34,26.4,26.79,29.42
2026-01-24,13:00:40,33.0,30.17,29.18
2026-01-24,13:30:44,32.7,19.55,32.54
2026-01-24,14:00:36,132.0,3.27,29.42
2026-01-24,14:30:46,25.8,30.52,29.16
2026-01-24,15:00:37,44.9,29.63,29.37
2026-01-24,15:30:47,122.0,23.83,30.51
2026-01-24,15:38:57,33.4,26.24,29.39
2026-01-24,16:00:41,28.6,28.41,29.89
2026-01-24,16:30:33,22.1,28.60,28.98
2026-01-24,17:00:47,30.0,26.17,29.72
2026-01-24,17:30:43,32.8,30.73,29.51
2026-01-24,18:00:34,38.1,29.13,29.66
2026-01-24,18:30:33,26.6,28.26,28.91
2026-01-24,19:00:38,40.1,14.79,28.45
2026-01-24,19:30:37,48.0,12.38,30.01
2026-01-24,20:00:46,33.8,5.44,26.80
2026-01-24,20:12:16,32.6,3.72,29.36
2026-01-24,20:31:14,51.6,2.07,23.00
2026-01-24,21:01:12,234.0,5.42,22.85
2026-01-24,21:31:19,52.5,2.44,29.45
2026-01-24,22:00:49,44.2,5.09,31.07
2026-01-24,22:31:12,41.4,19.25,29.81
2026-01-24,23:01:05,24.2,18.11,29.42
2026-01-24,23:31:16,25.0,28.31,29.07
