Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-04,00:00:48,35.4,30.62,29.97
2025-10-04,00:30:38,20.9,29.30,28.55
2025-10-04,01:00:37,28.9,28.90,28.95
2025-10-04,01:30:42,29.9,28.52,28.89
2025-10-04,02:00:38,30.2,28.61,28.67
2025-10-04,02:30:38,26.9,28.76,29.02
2025-10-04,03:00:35,26.9,29.62,29.05
2025-10-04,03:30:42,16.3,31.79,29.35
2025-10-04,04:00:36,19.5,29.02,29.44
2025-10-04,04:30:35,18.6,28.88,28.78
2025-10-04,05:00:35,15.9,29.08,29.10
2025-10-04,05:30:39,14.8,28.73,28.67
2025-10-04,06:00:37,15.4,28.41,29.13
2025-10-04,06:30:40,22.6,29.40,29.08
2025-10-04,07:00:38,20.7,28.46,28.80
2025-10-04,07:30:37,21.8,28.28,29.01
2025-10-04,08:00:34,21.2,28.63,28.80
2025-10-04,08:30:42,26.7,28.62,28.95
2025-10-04,09:00:32,22.3,28.60,29.10
2025-10-04,09:30:43,26.4,28.21,29.63
2025-10-04,10:00:43,24.5,28.37,28.81
2025-10-04,10:30:37,18.5,28.85,28.86
2025-10-04,11:00:48,24.8,30.67,29.19
2025-10-04,11:30:39,19.6,28.60,29.14
2025-10-04,12:00:35,24.1,28.71,29.03
2025-10-04,12:30:36,22.2,28.68,29.22
2025-10-04,13:00:36,16.8,28.36,28.86
2025-10-04,13:30:43,19.9,28.38,29.54
2025-10-04,14:00:39,22.6,28.42,28.89
2025-10-04,14:30:36,23.2,28.46,29.44
2025-10-04,15:00:36,27.4,28.77,28.74
2025-10-04,15:30:37,18.5,28.73,29.06
2025-10-04,16:00:35,21.5,28.55,29.50
2025-10-04,16:30:39,36.2,24.93,29.94
2025-10-04,17:00:40,20.1,30.32,28.79
2025-10-04,17:30:37,17.9,28.29,28.94
2025-10-04,18:00:36,14.9,28.52,28.79
2025-10-04,18:28:39,28.2,30.76,29.44
2025-10-04,18:30:36,23.9,28.84,30.25
2025-10-04,19:00:39,23.8,29.11,28.89
2025-10-04,19:30:35,19.8,28.56,29.25
2025-10-04,20:00:37,29.9,29.04,30.05
2025-10-04,20:30:40,22.2,27.91,29.58
2025-10-04,21:00:38,32.8,27.36,31.66
2025-10-04,21:30:38,22.1,27.08,29.78
2025-10-04,22:00:36,20.2,28.44,28.74
2025-10-04,22:30:35,27.0,26.02,29.26
2025-10-04,23:00:32,18.7,27.74,28.92
2025-10-04,23:10:14,30.3,31.80,29.06
2025-10-04,23:30:36,24.2,28.42,29.31
