Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-27,00:00:31,29.2,28.94,29.87
2025-11-27,00:30:43,35.2,23.67,29.03
2025-11-27,01:00:43,37.1,30.94,28.98
2025-11-27,01:30:36,21.7,28.66,28.86
2025-11-27,02:00:39,20.3,28.47,29.85
2025-11-27,02:30:36,27.4,28.87,28.88
2025-11-27,03:00:37,26.4,28.49,29.20
2025-11-27,03:30:40,24.0,28.37,29.16
2025-11-27,04:00:40,20.1,28.63,28.65
2025-11-27,04:30:38,31.6,30.84,29.33
2025-11-27,05:00:42,24.5,28.88,30.49
2025-11-27,05:30:37,33.6,30.38,29.16
2025-11-27,06:00:39,28.1,28.69,28.36
2025-11-27,06:30:35,27.4,28.89,29.16
2025-11-27,07:00:36,34.0,28.42,29.94
2025-11-27,07:30:45,35.9,31.02,29.12
2025-11-27,08:00:38,24.0,18.18,28.97
2025-11-27,08:30:37,28.0,28.11,30.39
2025-11-27,09:00:39,30.1,17.67,29.39
2025-11-27,09:30:40,25.0,29.49,28.75
2025-11-27,10:00:46,34.6,17.89,30.46
2025-11-27,10:30:42,25.1,22.98,29.12
2025-11-27,11:00:25,0.0,0.00,0.00
2025-11-27,11:30:38,36.7,23.77,28.94
2025-11-27,12:00:44,26.9,27.06,29.71
2025-11-27,12:30:42,23.5,28.32,30.22
2025-11-27,13:00:41,21.6,23.99,29.54
2025-11-27,13:30:49,39.0,18.18,31.56
2025-11-27,14:00:40,27.2,18.31,29.55
2025-11-27,14:30:34,35.2,27.91,30.46
2025-11-27,15:00:38,26.8,26.44,30.60
2025-11-27,15:30:46,43.7,25.06,29.66
2025-11-27,16:00:39,23.8,26.52,31.01
2025-11-27,16:30:39,34.0,19.22,29.42
2025-11-27,17:00:38,22.4,26.80,29.75
2025-11-27,17:30:42,31.1,15.92,29.73
2025-11-27,18:00:38,36.6,19.88,28.97
2025-11-27,18:30:41,34.1,10.55,30.61
2025-11-27,19:00:39,28.5,10.03,30.68
2025-11-27,19:30:42,33.0,12.31,26.84
2025-11-27,20:00:37,37.4,9.75,29.58
2025-11-27,20:30:40,34.2,7.89,24.35
2025-11-27,21:00:40,40.2,7.19,27.56
2025-11-27,21:30:40,37.5,1.70,26.55
2025-11-27,22:00:10,0.0,0.00,0.00
2025-11-27,22:30:47,49.2,28.34,27.20
2025-11-27,23:00:40,45.8,29.04,30.35
2025-11-27,23:30:30,32.0,28.53,29.07
