Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-13,00:00:33,23.5,28.70,29.09
2025-11-13,00:30:39,30.1,28.49,28.70
2025-11-13,01:00:15,0.0,0.00,0.00
2025-11-13,01:30:36,19.0,28.48,29.05
2025-11-13,02:00:43,33.3,28.77,29.35
2025-11-13,02:30:35,24.2,28.78,29.39
2025-11-13,03:00:36,22.4,28.56,28.54
2025-11-13,03:30:38,23.9,29.06,28.63
2025-11-13,04:00:39,26.4,28.75,28.88
2025-11-13,04:30:16,0.0,0.00,0.00
2025-11-13,05:00:36,23.9,28.63,28.58
2025-11-13,05:30:36,21.8,28.39,28.69
2025-11-13,06:00:42,17.6,28.50,30.57
2025-11-13,06:30:36,27.1,28.44,29.09
2025-11-13,07:00:34,19.7,28.97,28.85
2025-11-13,07:30:37,25.7,28.67,29.00
2025-11-13,08:00:40,43.1,31.28,29.20
2025-11-13,08:30:14,0.0,0.00,0.00
2025-11-13,09:00:36,27.0,28.35,29.03
2025-11-13,09:30:42,24.5,28.87,30.21
2025-11-13,10:00:37,26.0,29.18,29.67
2025-11-13,10:30:38,23.5,28.52,28.75
2025-11-13,11:00:35,23.8,28.31,29.59
2025-11-13,11:30:35,28.1,28.86,29.21
2025-11-13,12:00:34,36.5,28.47,29.48
2025-11-13,12:30:38,29.7,30.23,29.67
2025-11-13,13:00:32,21.4,27.92,29.01
2025-11-13,13:30:40,33.2,27.42,28.95
2025-11-13,14:00:43,30.4,31.20,29.18
2025-11-13,14:30:43,30.3,28.32,30.98
2025-11-13,15:00:40,23.1,30.92,28.79
2025-11-13,15:30:37,30.7,30.28,30.33
2025-11-13,16:00:34,25.5,28.99,29.04
2025-11-13,16:30:36,31.4,30.10,28.85
2025-11-13,17:00:42,22.9,28.77,30.46
2025-11-13,17:30:48,26.1,30.05,30.49
2025-11-13,18:00:38,43.6,29.22,30.68
2025-11-13,18:30:40,24.9,28.50,28.70
