Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-29,00:00:35,25.3,29.19,28.73
2025-08-29,00:30:33,29.8,28.70,28.75
2025-08-29,01:00:38,19.9,28.59,28.81
2025-08-29,01:30:39,19.9,27.53,28.42
2025-08-29,02:00:34,19.9,27.33,28.71
2025-08-29,02:30:39,19.9,25.17,28.48
2025-08-29,03:00:34,19.9,28.51,28.56
2025-08-29,03:30:45,19.9,28.27,28.82
2025-08-29,04:00:31,26.9,28.66,11.96
2025-08-29,04:30:37,20.0,28.42,12.79
2025-08-29,05:00:31,29.9,28.70,12.41
2025-08-29,05:30:44,23.0,28.65,12.33
2025-08-29,06:00:39,20.0,29.33,9.67
2025-08-29,06:30:40,29.9,28.43,10.43
2025-08-29,07:00:39,18.6,28.49,13.20
2025-08-29,07:23:09,29.9,28.44,10.32
2025-08-29,07:30:35,19.9,28.42,11.10
2025-08-29,08:00:36,21.3,28.52,10.83
2025-08-29,08:30:35,19.9,28.72,11.66
2025-08-29,08:32:00,29.9,28.46,10.87
2025-08-29,09:00:34,21.5,28.51,11.46
2025-08-29,09:30:37,26.0,29.28,11.63
2025-08-29,10:00:38,39.9,28.81,11.28
2025-08-29,10:30:43,23.4,29.74,12.15
2025-08-29,11:00:38,19.9,28.45,11.35
2025-08-29,11:30:38,19.9,28.63,12.06
2025-08-29,12:00:33,39.7,28.42,28.74
2025-08-29,12:30:35,32.2,28.43,28.66
2025-08-29,13:00:37,21.6,28.36,28.24
2025-08-29,13:30:36,19.9,28.71,29.26
2025-08-29,14:00:35,20.1,28.63,28.89
2025-08-29,14:30:38,20.0,28.55,28.96
2025-08-29,15:00:33,20.0,28.40,29.68
2025-08-29,15:30:41,24.1,28.59,28.94
2025-08-29,16:00:35,18.3,27.37,29.05
2025-08-29,16:30:38,19.7,27.91,28.54
2025-08-29,17:00:35,39.9,28.75,28.69
2025-08-29,17:30:37,32.0,29.26,28.76
2025-08-29,18:00:31,29.5,29.42,28.86
2025-08-29,18:30:40,20.0,27.74,28.71
2025-08-29,19:00:39,29.9,31.72,28.54
2025-08-29,19:30:36,19.9,28.55,28.75
2025-08-29,20:00:36,16.4,28.51,28.74
2025-08-29,20:30:39,18.4,28.42,28.69
2025-08-29,21:00:46,38.3,26.27,29.13
2025-08-29,21:30:35,20.4,28.56,29.03
2025-08-29,22:00:37,19.9,28.63,29.00
2025-08-29,22:30:39,39.9,28.37,28.58
2025-08-29,23:00:41,33.8,28.15,29.28
2025-08-29,23:30:39,33.4,28.94,29.13
