Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-17,00:00:36,28.6,28.45,29.40
2026-01-17,00:30:39,35.1,29.41,29.11
2026-01-17,01:00:35,20.8,28.76,29.01
2026-01-17,01:30:38,18.0,28.54,29.10
2026-01-17,02:00:38,23.1,29.01,29.24
2026-01-17,02:30:30,24.7,29.23,29.12
2026-01-17,03:00:38,19.9,28.76,29.13
2026-01-17,03:30:34,24.9,29.61,28.96
2026-01-17,04:00:37,16.0,28.43,28.93
2026-01-17,04:30:38,27.6,28.50,28.57
2026-01-17,05:00:37,26.8,28.53,28.91
2026-01-17,05:30:39,22.0,28.42,28.93
2026-01-17,06:00:32,23.9,28.92,28.84
2026-01-17,06:30:36,22.1,28.71,29.27
2026-01-17,07:00:43,30.3,25.34,28.90
2026-01-17,07:30:38,29.8,28.36,29.02
2026-01-17,08:00:41,29.5,29.01,28.67
2026-01-17,08:30:39,34.9,27.39,29.21
2026-01-17,09:00:33,27.0,28.11,29.10
2026-01-17,09:30:36,30.6,29.95,29.22
2026-01-17,10:00:37,24.2,30.40,29.34
2026-01-17,10:30:33,21.8,29.27,29.30
2026-01-17,11:00:38,20.1,25.21,29.41
2026-01-17,11:30:46,24.4,25.23,29.13
2026-01-17,12:00:35,33.2,31.11,29.79
2026-01-17,12:30:45,22.1,12.31,30.10
2026-01-17,13:00:55,20.6,21.09,28.84
2026-01-17,13:30:45,44.6,13.88,28.95
2026-01-17,14:00:38,22.8,22.43,29.58
2026-01-17,14:30:42,21.2,29.47,29.80
2026-01-17,15:00:40,30.4,31.80,29.74
2026-01-17,15:30:41,25.4,16.12,29.59
2026-01-17,16:00:50,28.7,9.95,0.26
2026-01-17,16:30:35,0.0,0.00,0.00
2026-01-17,17:00:39,27.8,28.49,28.77
2026-01-17,17:30:44,28.5,31.34,30.39
2026-01-17,18:00:37,26.1,28.25,29.52
2026-01-17,18:30:37,50.8,27.95,29.70
2026-01-17,19:00:34,29.4,24.80,29.00
2026-01-17,19:30:54,23.6,2.39,30.79
2026-01-17,20:00:53,97.4,1.47,32.63
2026-01-17,20:30:55,108.2,1.26,29.57
2026-01-17,21:00:54,95.0,1.64,30.80
2026-01-17,21:30:58,187.6,0.78,15.14
2026-01-17,22:00:50,89.3,0.95,30.04
2026-01-17,22:30:39,127.9,15.91,27.51
2026-01-17,23:00:32,29.9,28.38,31.13
2026-01-17,23:30:39,29.3,29.15,29.40
