Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-15,00:00:38,24.9,28.70,29.31
2025-12-15,00:30:39,21.5,28.43,29.21
2025-12-15,01:00:36,23.3,28.82,28.95
2025-12-15,01:30:36,16.6,28.94,29.06
2025-12-15,02:00:35,28.4,29.26,28.78
2025-12-15,02:30:42,17.8,28.81,28.87
2025-12-15,03:00:45,26.3,30.85,28.60
2025-12-15,03:30:36,16.7,29.05,28.52
2025-12-15,04:00:33,18.2,28.57,28.86
2025-12-15,04:30:41,19.3,28.74,26.51
2025-12-15,05:00:32,26.6,29.35,28.80
2025-12-15,05:30:39,23.4,28.78,28.71
2025-12-15,06:00:38,19.2,28.83,29.09
2025-12-15,06:30:15,0.0,0.00,0.00
2025-12-15,07:00:35,26.2,28.78,29.19
2025-12-15,07:30:35,0.0,0.00,0.00
2025-12-15,08:00:35,19.8,28.89,29.09
2025-12-15,08:30:39,21.9,28.23,29.04
2025-12-15,09:00:37,20.6,28.86,29.49
2025-12-15,09:30:42,27.4,13.51,28.67
2025-12-15,10:00:44,37.3,20.33,28.45
2025-12-15,10:30:36,27.4,30.80,21.60
2025-12-15,10:30:52,30.6,26.40,29.18
2025-12-15,12:00:13,27.4,14.67,28.93
2025-12-15,12:00:37,28.1,16.08,29.10
2025-12-15,12:30:43,21.3,23.95,28.78
2025-12-15,13:00:53,30.3,17.58,7.79
2025-12-15,13:30:41,21.7,22.50,28.87
2025-12-15,14:06:16,29.9,18.21,29.11
2025-12-15,14:30:43,24.2,19.45,29.12
2025-12-15,15:00:41,26.8,15.34,28.63
2025-12-15,15:30:43,24.5,29.35,28.74
2025-12-15,16:00:42,20.9,28.60,28.88
2025-12-15,16:30:40,27.6,28.27,29.11
2025-12-15,17:00:42,30.0,28.50,28.94
2025-12-15,17:30:40,16.4,14.18,29.16
2025-12-15,18:00:44,29.8,19.11,29.23
2025-12-15,18:25:46,19.1,15.11,28.96
2025-12-15,18:30:40,26.2,26.32,28.65
2025-12-15,19:00:27,0.0,0.00,0.00
2025-12-15,19:30:49,30.4,15.43,30.64
2025-12-15,20:00:44,19.9,6.00,30.88
2025-12-15,20:30:41,56.0,6.96,28.92
2025-12-15,21:00:46,34.1,6.07,28.65
2025-12-15,21:30:40,33.6,5.37,32.15
2025-12-15,22:00:34,51.6,8.60,30.17
2025-12-15,22:30:50,36.6,8.76,28.02
2025-12-15,23:00:40,41.6,29.31,29.08
2025-12-15,23:30:34,29.9,28.92,29.40
