Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-25,00:00:37,21.4,28.50,29.02
2025-11-25,00:30:46,23.3,15.78,28.79
2025-11-25,01:00:41,26.3,28.55,28.69
2025-11-25,01:30:42,21.2,29.74,28.59
2025-11-25,02:00:39,23.5,29.07,29.28
2025-11-25,02:30:39,21.7,28.38,28.73
2025-11-25,03:00:43,30.3,28.59,29.27
2025-11-25,03:30:39,24.0,29.13,28.79
2025-11-25,04:00:39,27.6,28.36,28.86
2025-11-25,04:30:35,27.6,28.43,28.72
2025-11-25,05:00:43,29.3,28.43,29.26
2025-11-25,05:30:40,22.2,28.61,29.45
2025-11-25,06:00:36,23.4,28.59,28.68
2025-11-25,06:30:41,27.0,28.75,29.10
2025-11-25,07:00:38,22.9,28.51,29.02
2025-11-25,07:30:52,26.2,28.69,29.30
2025-11-25,08:00:39,30.0,30.71,29.22
2025-11-25,08:30:36,38.7,28.45,29.79
2025-11-25,09:00:42,27.7,26.24,29.01
2025-11-25,09:30:44,22.4,23.38,29.02
2025-11-25,10:00:43,25.9,30.82,28.57
2025-11-25,10:07:42,58.4,30.14,31.07
2025-11-25,10:30:37,26.9,11.89,29.42
2025-11-25,11:00:38,37.0,10.82,28.94
2025-11-25,15:00:12,28.5,28.95,28.86
2025-11-25,15:01:05,21.7,28.53,29.16
2025-11-25,15:31:04,26.9,28.82,29.99
2025-11-25,16:01:08,28.7,28.17,28.43
2025-11-25,16:31:05,43.1,28.78,30.61
2025-11-25,17:01:03,35.9,29.35,28.10
2025-11-25,17:31:09,29.4,28.44,29.13
2025-11-25,18:01:07,24.5,30.26,29.13
2025-11-25,18:31:05,31.8,29.29,28.76
2025-11-25,19:01:09,32.1,29.15,29.10
2025-11-25,19:31:15,38.9,7.13,28.38
2025-11-25,20:00:29,0.0,0.00,0.00
2025-11-25,20:31:18,30.7,21.49,28.96
2025-11-25,21:01:08,27.0,20.36,29.90
2025-11-25,21:31:12,30.2,6.99,30.09
2025-11-25,22:01:16,134.6,5.64,29.60
2025-11-25,22:31:04,37.0,20.20,29.02
2025-11-25,23:01:06,23.2,28.86,29.06
2025-11-25,23:31:09,30.4,28.96,29.85
