Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-23,00:00:37,14.7,28.49,28.82
2025-08-23,00:30:38,16.1,28.42,29.16
2025-08-23,01:00:34,18.6,28.98,29.09
2025-08-23,01:30:38,15.9,28.44,29.20
2025-08-23,02:00:37,17.8,28.52,28.91
2025-08-23,02:30:34,15.7,29.46,28.77
2025-08-23,03:00:38,15.1,28.55,28.73
2025-08-23,03:30:37,14.8,28.69,28.99
2025-08-23,04:00:34,18.2,29.10,28.81
2025-08-23,04:30:37,16.2,28.91,28.73
2025-08-23,05:00:39,19.5,28.96,28.63
2025-08-23,05:30:39,16.8,28.79,28.75
2025-08-23,06:00:38,14.9,28.47,29.04
2025-08-23,06:30:42,19.0,28.48,28.68
2025-08-23,07:00:34,14.9,28.52,29.05
2025-08-23,07:30:40,21.7,28.96,28.71
2025-08-23,08:00:36,16.2,28.43,28.84
2025-08-23,08:30:37,16.9,28.47,28.65
2025-08-23,09:00:39,16.1,28.42,29.76
2025-08-23,09:30:34,22.8,28.82,29.50
2025-08-23,10:19:43,37.1,28.64,29.28
2025-08-23,10:30:38,21.1,28.55,29.03
2025-08-23,11:00:41,29.4,28.85,29.05
2025-08-23,11:30:36,20.6,28.42,29.19
2025-08-23,12:00:33,31.9,29.13,29.25
2025-08-23,12:29:34,22.6,29.27,29.09
2025-08-23,12:30:33,26.6,29.21,29.43
2025-08-23,13:00:30,28.7,29.39,28.91
2025-08-23,13:30:35,30.2,28.72,29.26
2025-08-23,14:00:34,29.4,28.66,29.35
2025-08-23,14:30:33,19.4,28.36,29.31
2025-08-23,15:00:35,26.7,28.89,29.07
2025-08-23,15:30:04,21.3,28.58,28.84
2025-08-23,15:30:38,20.1,28.84,28.62
2025-08-23,16:00:38,19.6,28.32,28.96
2025-08-23,16:30:40,15.9,28.62,29.29
2025-08-23,17:00:36,25.8,28.83,29.78
2025-08-23,17:30:36,22.4,29.40,28.91
2025-08-23,18:00:38,16.2,26.95,29.03
2025-08-23,18:30:43,23.6,15.86,30.77
2025-08-23,19:00:40,24.5,27.17,32.39
2025-08-23,19:17:18,16.5,28.65,29.21
2025-08-23,19:30:50,34.7,28.19,31.72
2025-08-23,20:00:39,22.6,24.47,33.95
2025-08-23,20:30:44,23.8,21.73,30.27
2025-08-23,21:00:46,18.2,25.06,33.30
2025-08-23,21:30:42,26.9,28.40,30.64
2025-08-23,22:00:37,20.5,28.50,29.02
2025-08-23,22:30:40,21.3,26.88,31.95
2025-08-23,23:00:36,28.4,28.68,29.33
2025-08-23,23:30:39,15.6,28.53,29.02
