Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-04,00:00:41,21.7,28.54,28.72
2025-11-04,00:30:38,19.8,28.44,28.88
2025-11-04,01:00:34,15.0,28.54,28.99
2025-11-04,01:30:41,17.3,28.45,29.01
2025-11-04,02:00:37,15.0,28.97,29.09
2025-11-04,02:30:38,15.6,28.52,28.85
2025-11-04,03:00:35,16.0,28.58,28.84
2025-11-04,03:30:34,14.9,28.50,28.52
2025-11-04,04:00:34,14.5,28.48,28.92
2025-11-04,04:30:33,14.8,28.56,28.86
2025-11-04,05:00:38,15.5,29.30,29.35
2025-11-04,05:30:34,19.6,28.81,28.92
2025-11-04,06:00:38,18.3,28.67,29.07
2025-11-04,06:30:39,15.5,28.50,29.61
2025-11-04,07:00:41,30.1,28.48,28.71
2025-11-04,07:30:45,22.7,28.45,29.50
2025-11-04,08:00:41,15.1,28.51,30.31
2025-11-04,08:30:37,18.3,29.17,29.12
2025-11-04,09:00:44,30.6,28.75,28.76
2025-11-04,09:30:36,26.4,28.48,28.90
2025-11-04,10:00:37,23.0,28.70,28.70
2025-11-04,10:30:36,22.5,30.14,29.23
2025-11-04,11:56:39,19.8,28.46,30.36
2025-11-04,12:00:34,21.0,28.43,28.95
2025-11-04,12:30:36,22.4,28.50,29.15
2025-11-04,13:05:03,40.9,29.34,29.67
2025-11-04,13:30:38,18.2,28.01,29.46
2025-11-04,14:00:36,23.5,28.60,28.96
2025-11-04,14:30:39,19.7,28.44,28.65
2025-11-04,15:00:34,34.7,28.64,29.04
2025-11-04,15:30:36,22.7,28.98,29.86
2025-11-04,16:00:39,20.2,28.55,28.93
2025-11-04,16:30:35,28.0,28.52,29.79
2025-11-04,17:00:39,27.1,28.54,29.34
2025-11-04,17:30:35,21.9,28.49,30.04
2025-11-04,18:00:36,21.6,28.54,29.32
2025-11-04,18:30:33,23.1,28.48,30.11
2025-11-04,19:00:34,19.0,28.57,29.34
2025-11-04,19:30:33,27.6,29.10,30.14
2025-11-04,20:00:33,21.0,28.93,29.87
2025-11-04,20:30:38,28.4,27.45,31.07
2025-11-04,21:00:40,38.7,27.16,31.40
2025-11-04,21:30:44,32.6,28.18,31.70
2025-11-04,22:00:35,22.1,29.09,29.66
2025-11-04,22:30:47,23.6,27.41,33.07
2025-11-04,23:00:38,22.2,27.47,30.23
2025-11-04,23:30:35,24.2,28.53,28.62
