Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-02,00:00:28,25.3,28.27,28.41
2026-02-02,00:30:37,29.8,26.56,28.95
2026-02-02,00:32:01,24.3,28.29,28.67
2026-02-02,01:00:37,30.1,26.29,29.01
2026-02-02,01:30:36,22.5,28.66,29.15
2026-02-02,02:00:32,0.0,0.00,0.00
2026-02-02,02:30:34,27.8,28.56,28.81
2026-02-02,03:00:40,28.2,28.98,29.02
2026-02-02,03:30:36,25.1,28.51,29.09
2026-02-02,04:00:35,28.2,30.78,28.75
2026-02-02,04:30:36,21.3,28.58,28.69
2026-02-02,05:00:34,24.1,29.19,28.95
2026-02-02,05:30:39,26.1,29.34,30.51
2026-02-02,06:00:32,30.4,29.27,28.78
2026-02-02,06:30:35,31.6,29.15,28.95
2026-02-02,07:00:37,30.0,28.39,28.48
2026-02-02,07:30:36,30.2,28.43,28.98
2026-02-02,08:00:34,33.9,28.80,28.74
2026-02-02,08:30:35,41.2,30.92,29.33
2026-02-02,09:00:37,28.3,28.22,28.86
2026-02-02,09:30:43,33.6,29.08,29.36
2026-02-02,10:00:38,34.0,27.79,28.72
2026-02-02,10:30:41,25.8,28.55,30.20
2026-02-02,11:00:30,29.9,26.86,29.42
2026-02-02,11:30:37,30.0,29.34,28.79
2026-02-02,12:00:35,27.3,29.40,29.21
2026-02-02,12:30:44,24.8,30.46,28.78
2026-02-02,13:00:40,38.6,30.23,29.94
2026-02-02,13:30:43,28.1,28.53,37.93
2026-02-02,14:00:40,25.2,30.18,28.85
2026-02-02,14:30:36,30.4,23.39,29.67
2026-02-02,15:00:46,32.8,27.55,28.81
2026-02-02,15:30:43,29.8,30.22,28.70
2026-02-02,16:00:38,32.8,30.22,28.72
2026-02-02,16:30:38,19.8,28.82,29.26
2026-02-02,17:00:32,32.8,28.39,29.36
2026-02-02,17:30:37,40.6,30.93,29.88
2026-02-02,18:00:41,30.5,29.96,43.34
2026-02-02,18:30:42,30.6,29.89,30.16
2026-02-02,19:00:11,0.0,0.00,0.00
2026-02-02,19:30:12,0.0,0.00,0.00
2026-02-02,20:00:11,0.0,0.00,0.00
2026-02-02,20:30:11,0.0,0.00,0.00
2026-02-02,21:00:42,29.9,27.91,29.37
2026-02-02,21:30:46,49.0,5.02,29.24
2026-02-02,22:00:46,39.6,6.14,32.49
2026-02-02,22:30:44,71.0,13.09,29.81
2026-02-02,23:00:44,25.4,25.14,30.25
2026-02-02,23:30:34,22.9,25.72,28.58
