Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-17,00:00:11,0.0,0.00,0.00
2025-10-17,00:30:11,0.0,0.00,0.00
2025-10-17,01:00:11,0.0,0.00,0.00
2025-10-17,01:30:11,0.0,0.00,0.00
2025-10-17,02:00:11,0.0,0.00,0.00
2025-10-17,02:30:11,0.0,0.00,0.00
2025-10-17,03:00:11,0.0,0.00,0.00
2025-10-17,03:30:11,0.0,0.00,0.00
2025-10-17,04:00:11,0.0,0.00,0.00
2025-10-17,04:30:11,0.0,0.00,0.00
2025-10-17,05:00:11,0.0,0.00,0.00
2025-10-17,05:30:11,0.0,0.00,0.00
2025-10-17,06:00:11,0.0,0.00,0.00
2025-10-17,06:30:11,0.0,0.00,0.00
2025-10-17,07:00:11,0.0,0.00,0.00
2025-10-17,07:29:17,0.0,0.00,0.00
2025-10-17,07:30:12,0.0,0.00,0.00
2025-10-17,08:30:35,28.3,30.87,31.14
2025-10-17,09:02:06,32.6,28.72,29.33
2025-10-17,09:30:36,23.5,27.42,29.68
2025-10-17,10:00:36,30.8,28.96,29.17
2025-10-17,10:30:33,27.8,28.67,29.53
2025-10-17,11:00:45,35.6,29.78,30.56
2025-10-17,11:30:41,33.5,29.28,29.75
2025-10-17,12:00:35,35.0,29.21,30.77
2025-10-17,12:30:40,37.0,28.95,29.05
2025-10-17,13:00:41,38.4,28.94,28.85
2025-10-17,13:30:37,22.3,26.28,28.99
2025-10-17,14:00:35,26.3,29.02,29.27
2025-10-17,14:30:35,28.4,27.20,29.45
2025-10-17,15:38:36,21.6,29.36,29.00
2025-10-17,16:00:33,34.4,27.92,29.05
2025-10-17,16:30:38,21.4,28.34,28.67
2025-10-17,17:00:39,23.3,28.57,25.29
2025-10-17,17:30:39,24.9,29.05,28.71
2025-10-17,18:00:39,20.1,31.41,29.91
2025-10-17,18:30:39,28.0,27.78,31.84
2025-10-17,19:00:46,27.0,27.76,28.40
2025-10-17,19:30:40,21.7,27.76,29.60
2025-10-17,20:00:41,37.9,17.60,28.77
2025-10-17,20:30:46,43.6,27.53,31.32
2025-10-17,21:00:44,24.2,20.10,29.18
2025-10-17,21:30:42,27.0,25.39,24.03
2025-10-17,22:00:43,38.9,28.65,30.79
2025-10-17,22:30:11,0.0,0.00,0.00
2025-10-17,23:00:11,0.0,0.00,0.00
2025-10-17,23:30:11,0.0,0.00,0.00
