Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-26,00:01:13,20.9,30.22,28.91
2025-11-26,00:31:08,30.3,31.01,28.94
2025-11-26,01:01:02,23.5,28.99,29.65
2025-11-26,01:31:08,18.1,28.38,28.59
2025-11-26,02:01:06,25.8,28.42,29.11
2025-11-26,02:31:11,27.9,28.60,29.65
2025-11-26,03:01:07,18.4,28.51,28.77
2025-11-26,03:31:04,23.8,29.37,28.86
2025-11-26,04:01:12,29.9,28.85,28.61
2025-11-26,04:31:07,19.5,28.38,29.21
2025-11-26,05:01:11,27.6,28.88,28.81
2025-11-26,05:31:04,26.9,28.79,29.62
2025-11-26,06:01:12,20.2,30.48,28.90
2025-11-26,06:31:05,27.3,28.29,28.70
2025-11-26,06:37:36,31.2,28.77,29.18
2025-11-26,07:00:37,20.1,28.41,29.03
2025-11-26,07:30:35,22.6,28.62,28.84
2025-11-26,08:00:38,21.8,28.44,29.40
2025-11-26,08:30:34,39.3,26.93,29.82
2025-11-26,09:00:41,24.3,9.64,30.27
2025-11-26,09:30:42,19.2,18.06,29.12
2025-11-26,10:00:38,33.8,12.96,29.24
2025-11-26,10:30:37,29.5,28.54,29.46
2025-11-26,11:00:42,32.9,28.88,28.58
2025-11-26,11:30:38,31.1,7.82,27.98
2025-11-26,12:00:44,38.8,21.61,29.33
2025-11-26,12:30:36,30.6,29.20,29.51
2025-11-26,13:00:38,20.4,20.17,29.49
2025-11-26,13:30:43,42.1,17.89,29.39
2025-11-26,14:00:39,41.8,28.48,28.68
2025-11-26,14:30:38,32.2,19.61,29.46
2025-11-26,15:00:45,24.3,18.60,31.33
2025-11-26,15:30:46,27.9,26.88,30.33
2025-11-26,16:00:53,33.2,14.78,30.70
2025-11-26,16:30:40,27.5,16.39,29.39
2025-11-26,17:00:37,42.7,17.12,29.40
2025-11-26,17:30:47,32.8,16.33,29.41
2025-11-26,18:00:38,30.6,19.53,29.34
2025-11-26,18:30:40,30.4,15.72,31.40
2025-11-26,19:00:49,37.7,11.55,28.73
2025-11-26,19:30:52,50.9,4.62,32.15
2025-11-26,20:00:14,0.0,0.00,0.00
2025-11-26,20:30:35,43.6,27.39,30.63
2025-11-26,21:00:41,53.9,25.80,27.43
2025-11-26,21:30:42,30.8,24.42,26.41
2025-11-26,22:00:46,35.9,4.37,37.84
2025-11-26,22:30:41,33.4,22.16,29.69
2025-11-26,23:00:46,30.1,29.42,29.45
2025-11-26,23:30:40,25.5,27.95,29.12
