Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-19,00:00:39,19.7,28.65,29.47
2025-07-19,00:30:54,19.9,28.34,28.86
2025-07-19,01:00:37,19.4,28.49,29.11
2025-07-19,01:30:38,20.1,28.57,28.93
2025-07-19,02:00:38,20.7,29.34,28.69
2025-07-19,02:30:43,19.8,29.44,28.80
2025-07-19,03:00:36,19.4,28.49,29.17
2025-07-19,03:30:45,20.0,28.69,29.37
2025-07-19,04:00:37,19.5,28.70,28.89
2025-07-19,04:30:44,19.8,28.59,28.76
2025-07-19,05:00:40,19.1,28.75,28.92
2025-07-19,05:30:43,20.1,28.41,28.78
2025-07-19,06:00:42,23.4,28.72,28.71
2025-07-19,06:30:42,15.2,28.36,28.99
2025-07-19,07:00:37,23.6,28.47,28.93
2025-07-19,07:30:40,19.6,28.40,28.67
2025-07-19,08:00:44,20.2,28.94,29.22
2025-07-19,08:30:44,18.2,28.46,28.77
2025-07-19,09:00:39,20.4,28.06,29.11
2025-07-19,09:30:46,20.3,28.41,28.83
2025-07-19,10:00:42,26.5,28.32,29.10
2025-07-19,10:30:39,19.5,28.88,29.85
2025-07-19,11:00:39,25.0,28.48,28.57
2025-07-19,11:30:46,20.8,28.37,29.22
2025-07-19,12:00:39,25.8,27.70,28.77
2025-07-19,12:30:50,20.9,28.06,29.19
2025-07-19,13:23:57,19.9,28.51,28.61
2025-07-19,13:31:18,19.9,28.35,28.99
2025-07-19,14:01:06,19.9,28.81,28.69
2025-07-19,14:31:13,19.9,28.38,28.80
2025-07-19,15:01:07,20.0,31.82,30.01
2025-07-19,15:31:12,19.9,28.43,28.79
2025-07-19,16:01:06,19.8,27.85,29.02
2025-07-19,16:31:13,27.6,27.83,29.20
2025-07-19,17:01:05,20.0,27.12,29.12
2025-07-19,17:34:24,38.0,26.52,30.26
2025-07-19,18:00:42,32.5,27.68,29.24
2025-07-19,18:30:46,23.0,25.26,29.49
2025-07-19,19:00:43,28.5,28.97,29.36
2025-07-19,19:30:56,41.4,19.25,27.48
2025-07-19,20:00:42,25.5,27.91,30.40
2025-07-19,20:30:45,26.7,28.67,29.49
2025-07-19,21:00:46,24.2,27.19,28.88
2025-07-19,21:30:46,28.5,27.87,30.90
2025-07-19,22:00:41,47.9,28.75,31.47
2025-07-19,22:30:58,30.7,29.70,19.89
2025-07-19,23:00:34,24.1,26.98,29.78
2025-07-19,23:30:36,22.2,29.48,29.42
