Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-23,00:00:39,15.0,28.41,29.17
2025-11-23,00:30:39,18.5,28.44,28.40
2025-11-23,01:00:36,16.2,29.05,28.56
2025-11-23,01:30:39,16.1,28.49,28.63
2025-11-23,02:00:34,19.4,28.54,28.83
2025-11-23,02:30:36,17.0,28.50,28.88
2025-11-23,03:00:36,15.6,28.35,29.09
2025-11-23,03:30:37,18.0,28.77,29.14
2025-11-23,04:00:39,16.4,28.67,28.89
2025-11-23,04:30:38,14.5,28.44,28.83
2025-11-23,05:00:37,15.6,28.37,29.19
2025-11-23,05:30:38,15.3,28.45,28.75
2025-11-23,06:00:36,14.8,28.82,28.96
2025-11-23,06:30:39,21.8,28.53,28.90
2025-11-23,07:00:35,15.0,28.56,28.92
2025-11-23,07:30:39,22.3,28.51,28.61
2025-11-23,08:00:36,21.7,28.36,28.76
2025-11-23,08:30:40,28.6,29.23,29.17
2025-11-23,09:00:35,33.4,28.27,28.62
2025-11-23,09:30:37,18.8,28.27,29.41
2025-11-23,10:00:38,22.9,29.57,28.90
2025-11-23,10:30:37,34.3,28.57,29.90
2025-11-23,11:00:35,34.4,28.70,29.32
2025-11-23,11:30:39,25.7,28.60,28.84
2025-11-23,12:00:38,20.5,28.52,28.96
2025-11-23,12:30:44,32.9,28.46,28.98
2025-11-23,13:00:43,25.8,30.40,31.29
2025-11-23,13:21:03,27.7,28.10,29.51
2025-11-23,13:30:42,19.3,13.35,30.46
2025-11-23,13:37:17,23.2,29.07,29.47
2025-11-23,14:00:37,28.0,29.09,29.34
2025-11-23,14:30:35,27.1,28.66,29.40
2025-11-23,15:00:36,31.3,28.42,28.95
2025-11-23,15:30:36,25.3,28.02,28.74
2025-11-23,15:47:42,19.0,29.06,30.63
2025-11-23,16:00:34,30.6,28.81,29.30
2025-11-23,16:30:44,20.4,30.27,30.95
2025-11-23,17:00:29,32.9,29.27,29.21
2025-11-23,17:30:36,24.5,28.81,29.14
2025-11-23,18:00:33,20.2,28.71,29.09
2025-11-23,18:30:39,27.3,28.45,28.83
2025-11-23,19:00:37,22.2,29.07,28.75
2025-11-23,19:30:38,25.5,27.24,30.59
2025-11-23,20:00:44,22.2,27.48,32.61
2025-11-23,20:30:44,19.4,26.10,29.96
2025-11-23,21:00:36,27.7,29.22,29.49
2025-11-23,21:30:36,23.4,28.79,30.85
2025-11-23,22:00:36,26.6,28.24,31.57
2025-11-23,22:30:41,31.4,26.94,30.67
2025-11-23,23:00:33,21.5,28.65,29.51
2025-11-23,23:30:38,18.0,28.56,28.99
