Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-27,00:00:33,24.4,28.50,28.41
2025-08-27,00:30:38,19.9,27.86,28.51
2025-08-27,01:00:33,29.9,28.65,29.01
2025-08-27,01:30:38,19.9,28.45,28.70
2025-08-27,02:00:44,19.9,28.93,28.46
2025-08-27,02:30:44,19.8,28.81,28.81
2025-08-27,03:00:35,29.9,28.56,29.23
2025-08-27,03:30:37,28.3,28.87,29.15
2025-08-27,04:00:36,19.8,28.42,28.60
2025-08-27,04:30:36,19.9,29.29,29.32
2025-08-27,05:00:37,19.9,28.49,28.64
2025-08-27,05:30:40,19.9,28.49,28.54
2025-08-27,06:00:36,20.1,28.72,28.88
2025-08-27,06:30:41,19.9,28.41,28.67
2025-08-27,07:00:43,19.9,29.43,29.78
2025-08-27,07:30:36,22.5,29.44,28.64
2025-08-27,08:01:02,23.4,28.47,28.93
2025-08-27,08:31:09,19.9,28.40,28.52
2025-08-27,09:01:05,19.9,28.39,28.84
2025-08-27,09:31:13,29.9,28.60,28.52
2025-08-27,10:01:03,19.9,29.45,28.73
2025-08-27,10:11:17,19.9,28.76,28.99
2025-08-27,10:30:39,19.8,28.54,29.27
2025-08-27,11:00:35,20.8,29.25,28.84
2025-08-27,11:30:37,19.9,29.09,28.71
2025-08-27,12:00:36,19.9,28.46,28.40
2025-08-27,12:30:37,19.9,28.47,28.59
2025-08-27,13:00:38,19.9,28.47,28.51
2025-08-27,13:30:31,39.7,28.40,29.00
2025-08-27,14:00:35,19.9,28.57,28.73
2025-08-27,14:30:35,18.5,28.49,29.14
2025-08-27,15:00:35,19.9,28.51,28.61
2025-08-27,15:30:37,29.8,27.89,28.57
2025-08-27,16:00:37,24.5,28.60,28.87
2025-08-27,16:30:38,28.6,28.01,28.72
2025-08-27,17:00:37,36.3,30.47,28.68
2025-08-27,17:30:34,59.9,28.85,28.88
2025-08-27,18:00:40,29.9,28.44,28.82
2025-08-27,18:30:36,23.2,28.54,28.52
2025-08-27,19:00:33,59.9,28.83,29.09
2025-08-27,19:30:30,39.9,28.64,28.66
2025-08-27,20:00:38,19.9,28.44,28.40
2025-08-27,20:30:35,19.9,28.62,28.99
2025-08-27,21:00:35,19.9,28.52,28.92
2025-08-27,21:30:37,19.7,28.40,28.83
2025-08-27,22:00:36,14.8,28.54,28.57
2025-08-27,22:30:42,19.9,28.47,28.58
2025-08-27,23:00:34,20.1,28.61,28.53
2025-08-27,23:30:35,18.1,28.72,28.55
