Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-06,00:00:35,26.8,28.53,28.93
2025-10-06,00:30:39,27.7,29.22,29.46
2025-10-06,01:00:35,23.0,28.50,28.83
2025-10-06,01:30:38,20.3,28.44,29.28
2025-10-06,02:00:34,21.8,29.38,29.10
2025-10-06,02:30:39,22.4,30.53,28.81
2025-10-06,03:00:35,31.9,29.51,29.07
2025-10-06,03:30:35,23.3,29.09,28.80
2025-10-06,04:00:34,21.1,29.04,28.86
2025-10-06,04:30:36,19.8,29.43,29.04
2025-10-06,05:00:34,21.1,28.55,29.16
2025-10-06,05:30:40,27.7,28.32,28.72
2025-10-06,06:00:36,21.3,29.23,28.92
2025-10-06,06:30:34,21.8,28.80,29.01
2025-10-06,07:00:40,20.3,28.47,29.95
2025-10-06,07:30:34,30.0,28.93,29.14
2025-10-06,08:00:39,31.2,30.23,29.02
2025-10-06,08:30:36,24.5,28.55,29.62
2025-10-06,09:00:37,25.7,29.31,30.63
2025-10-06,09:30:42,32.2,30.08,29.86
2025-10-06,10:00:35,31.2,17.64,29.19
2025-10-06,10:30:35,21.4,28.89,29.34
2025-10-06,11:10:40,26.8,29.24,29.48
2025-10-06,11:30:40,26.2,29.08,30.36
2025-10-06,12:00:33,30.1,29.06,29.71
2025-10-06,12:30:36,23.9,29.34,28.93
2025-10-06,13:00:40,32.6,28.62,29.29
2025-10-06,13:30:34,20.5,28.82,28.56
2025-10-06,14:00:40,24.9,28.48,28.88
2025-10-06,14:30:33,22.1,29.20,28.98
2025-10-06,15:00:37,17.6,28.72,29.18
2025-10-06,15:30:37,23.9,28.47,29.67
2025-10-06,16:00:34,34.6,29.09,28.70
2025-10-06,16:30:35,15.8,29.31,28.91
2025-10-06,17:25:44,21.5,28.30,29.24
2025-10-06,17:30:37,25.8,28.55,29.19
2025-10-06,18:00:38,35.3,29.10,28.73
2025-10-06,18:30:36,26.5,28.93,28.75
2025-10-06,19:00:34,33.2,29.26,28.81
2025-10-06,19:30:39,22.8,24.99,29.47
2025-10-06,20:00:33,20.8,27.01,31.20
2025-10-06,20:30:42,35.6,26.78,24.29
2025-10-06,21:00:36,21.1,27.25,29.31
2025-10-06,21:30:47,36.0,13.52,29.03
2025-10-06,22:00:41,25.6,17.47,32.16
2025-10-06,22:30:37,31.0,28.10,34.53
2025-10-06,23:00:35,47.6,29.17,28.90
2025-10-06,23:30:40,30.2,28.37,28.80
