Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-13,00:01:04,29.4,28.77,29.13
2025-08-13,00:31:14,18.8,29.42,28.81
2025-08-13,01:01:05,20.5,28.84,29.02
2025-08-13,01:31:13,21.1,28.86,28.61
2025-08-13,02:01:08,19.9,28.42,29.25
2025-08-13,02:31:14,20.8,28.86,29.06
2025-08-13,03:01:12,19.9,30.45,28.81
2025-08-13,03:31:14,19.6,29.88,28.75
2025-08-13,04:01:08,20.4,28.45,28.98
2025-08-13,04:31:09,19.8,29.12,29.14
2025-08-13,05:01:06,23.3,28.86,28.89
2025-08-13,05:30:16,0.0,0.00,0.00
2025-08-13,06:01:12,19.1,31.14,28.59
2025-08-13,06:31:06,22.4,28.50,29.30
2025-08-13,07:01:08,21.9,28.61,28.81
2025-08-13,07:31:13,20.1,30.56,29.06
2025-08-13,08:01:06,22.2,28.46,28.92
2025-08-13,08:31:10,26.5,29.97,28.92
2025-08-13,09:01:08,20.8,28.52,28.88
2025-08-13,09:31:10,29.8,29.54,29.56
2025-08-13,10:01:10,22.6,28.36,28.88
2025-08-13,10:31:08,20.0,28.39,29.92
2025-08-13,10:52:37,65.9,13.02,29.86
2025-08-13,11:00:42,35.1,31.22,4.67
2025-08-13,11:30:43,20.6,28.95,29.28
2025-08-13,12:01:09,22.7,28.43,28.84
2025-08-13,12:31:21,20.1,28.54,28.95
2025-08-13,13:01:11,32.9,27.24,19.84
2025-08-13,13:31:11,33.4,28.02,28.99
2025-08-13,14:01:05,24.6,27.93,29.97
2025-08-13,14:12:22,25.8,27.92,28.73
2025-08-13,14:30:41,23.3,28.67,29.24
2025-08-13,15:00:40,21.0,27.94,29.05
2025-08-13,15:30:42,20.9,28.17,29.29
2025-08-13,16:00:41,23.2,27.42,28.63
2025-08-13,16:35:16,30.5,28.44,28.79
2025-08-13,17:00:39,20.5,28.08,29.04
2025-08-13,17:11:17,24.8,28.43,29.02
2025-08-13,17:30:38,17.4,28.36,28.63
2025-08-13,18:00:43,23.9,28.16,28.29
2025-08-13,18:30:47,20.2,28.32,29.09
2025-08-13,19:00:42,20.1,26.93,29.52
2025-08-13,19:30:47,30.9,28.00,29.23
2025-08-13,20:00:40,21.8,27.10,32.01
2025-08-13,22:27:38,30.7,28.07,29.64
2025-08-13,22:30:43,19.2,28.36,28.79
2025-08-13,23:00:41,21.3,29.68,28.55
2025-08-13,23:30:41,22.6,28.49,29.28
