Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-04,00:00:40,27.0,31.26,28.62
2026-01-04,00:30:35,20.6,28.97,28.73
2026-01-04,01:00:35,25.0,28.40,29.00
2026-01-04,01:30:38,21.6,28.87,28.77
2026-01-04,02:00:43,28.2,30.60,29.03
2026-01-04,02:30:40,28.8,28.43,28.74
2026-01-04,03:00:43,31.8,30.91,29.50
2026-01-04,03:30:40,30.1,28.68,28.83
2026-01-04,04:00:37,20.7,28.71,29.02
2026-01-04,04:30:39,23.4,28.96,29.06
2026-01-04,05:00:38,20.4,28.84,30.25
2026-01-04,05:30:38,28.5,29.12,28.74
2026-01-04,06:00:37,26.5,29.08,29.25
2026-01-04,06:10:16,28.9,29.54,29.18
2026-01-04,06:30:38,32.6,30.01,28.95
2026-01-04,07:00:35,34.8,29.19,29.07
2026-01-04,07:30:35,30.4,28.96,29.86
2026-01-04,07:52:13,29.0,29.10,28.91
2026-01-04,08:00:37,28.8,28.64,27.29
2026-01-04,08:30:37,28.5,28.53,28.98
2026-01-04,09:00:37,51.6,28.51,29.64
2026-01-04,09:30:32,38.5,28.63,29.22
2026-01-04,10:00:34,24.5,28.68,29.16
2026-01-04,10:30:38,32.8,28.42,29.39
2026-01-04,11:00:40,33.9,29.34,29.26
2026-01-04,11:30:39,30.2,24.59,28.67
2026-01-04,12:00:34,25.0,29.51,29.60
2026-01-04,12:30:39,34.3,13.95,29.71
2026-01-04,13:00:40,45.5,25.60,30.72
2026-01-04,13:30:42,51.2,10.53,30.10
2026-01-04,14:00:39,26.8,13.11,29.25
2026-01-04,14:30:44,31.7,14.12,29.68
2026-01-04,15:00:48,32.9,10.55,28.87
2026-01-04,15:30:54,26.3,12.77,29.82
2026-01-04,16:00:43,34.2,8.52,29.32
2026-01-04,16:20:42,31.5,13.04,28.92
2026-01-04,16:30:38,29.1,12.49,29.06
2026-01-04,17:00:43,26.8,24.91,28.78
2026-01-04,17:30:38,28.4,15.72,29.27
2026-01-04,18:00:38,26.1,16.65,29.14
2026-01-04,18:30:43,26.7,15.10,29.38
2026-01-04,19:00:40,81.1,2.87,28.67
2026-01-04,19:30:45,70.1,4.76,28.70
2026-01-04,20:00:43,192.7,1.88,28.61
2026-01-04,20:30:52,83.0,2.01,26.99
2026-01-04,21:00:38,104.5,1.48,32.01
2026-01-04,21:30:40,78.3,1.20,29.08
2026-01-04,22:00:45,81.8,1.06,29.43
2026-01-04,22:30:45,80.8,1.80,30.38
2026-01-04,23:00:42,76.7,10.12,29.86
2026-01-04,23:30:47,39.4,31.17,28.79
