Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-22,00:00:34,19.8,28.27,28.88
2025-11-22,00:30:39,20.0,28.56,28.69
2025-11-22,00:50:58,23.7,29.43,28.83
2025-11-22,01:30:40,19.3,28.87,28.70
2025-11-22,02:00:35,17.0,28.46,28.58
2025-11-22,02:30:41,20.3,28.75,29.33
2025-11-22,02:58:23,20.9,28.44,28.73
2025-11-22,03:00:39,28.2,28.80,29.34
2025-11-22,03:30:40,21.1,28.63,29.09
2025-11-22,04:00:32,23.8,28.48,29.03
2025-11-22,04:30:38,27.2,28.62,29.25
2025-11-22,05:00:37,19.0,28.46,29.05
2025-11-22,05:30:40,22.6,28.80,28.77
2025-11-22,06:00:34,24.0,29.33,28.90
2025-11-22,06:30:36,24.0,28.54,29.04
2025-11-22,07:00:32,30.2,28.71,29.65
2025-11-22,07:30:39,25.3,28.42,29.23
2025-11-22,07:59:24,23.0,19.27,30.92
2025-11-22,08:05:27,18.6,16.69,29.53
2025-11-22,08:30:42,18.0,28.59,28.86
2025-11-22,09:00:45,28.5,12.74,29.48
2025-11-22,09:30:42,18.0,27.32,29.63
2025-11-22,10:00:40,22.9,11.38,29.82
2025-11-22,10:30:39,21.0,25.64,29.98
2025-11-22,11:00:40,32.1,17.12,29.35
2025-11-22,11:30:44,34.2,25.22,31.31
2025-11-22,12:00:39,27.9,30.28,29.92
2025-11-22,12:30:44,29.0,17.27,30.52
2025-11-22,13:00:35,22.4,24.05,29.52
2025-11-22,14:01:14,17.7,28.40,10.41
2025-11-22,14:01:24,35.2,29.22,27.27
2025-11-22,14:30:36,25.9,29.13,32.18
2025-11-22,15:00:35,32.0,28.56,30.78
2025-11-22,15:30:35,22.4,29.20,31.00
2025-11-22,16:00:38,19.2,28.64,29.21
2025-11-22,16:30:37,23.5,28.78,28.96
2025-11-22,17:00:35,34.7,28.92,30.12
2025-11-22,17:30:38,22.0,28.84,29.24
2025-11-22,18:00:35,22.1,28.59,28.79
2025-11-22,18:30:35,22.6,28.95,29.31
2025-11-22,19:00:36,20.8,28.48,28.89
2025-11-22,19:30:37,20.3,28.45,29.15
2025-11-22,20:00:40,22.9,27.19,32.12
2025-11-22,20:30:34,29.5,27.08,28.45
2025-11-22,21:00:35,21.4,28.35,29.23
2025-11-22,21:30:42,32.5,15.62,27.28
2025-11-22,22:00:35,27.0,28.42,29.43
2025-11-22,22:30:38,28.9,28.86,29.65
2025-11-22,23:00:42,24.7,29.42,28.98
2025-11-22,23:30:39,23.5,28.07,29.08
