Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-29,00:00:38,19.9,28.42,28.94
2025-07-29,00:30:40,19.9,28.54,29.24
2025-07-29,01:00:39,19.9,28.44,29.79
2025-07-29,01:30:44,19.9,28.40,28.91
2025-07-29,02:00:36,19.9,28.38,28.95
2025-07-29,02:30:40,19.9,28.50,29.29
2025-07-29,03:00:37,20.0,28.50,28.77
2025-07-29,03:30:49,19.9,28.44,29.30
2025-07-29,04:00:37,19.9,28.57,28.94
2025-07-29,04:30:47,19.8,29.16,29.07
2025-07-29,05:03:31,29.9,28.46,28.92
2025-07-29,05:03:46,20.0,28.54,22.57
2025-07-29,05:31:10,20.7,28.81,28.93
2025-07-29,06:01:05,20.6,28.50,29.04
2025-07-29,06:31:12,22.1,28.54,29.24
2025-07-29,07:01:05,31.1,28.48,28.83
2025-07-29,07:31:16,22.5,28.81,28.80
2025-07-29,08:01:06,21.1,28.33,28.83
2025-07-29,08:31:12,26.1,28.35,30.05
2025-07-29,09:01:09,25.7,28.51,29.76
2025-07-29,09:31:04,22.8,28.33,29.16
2025-07-29,10:01:07,23.5,28.75,29.42
2025-07-29,10:31:10,21.7,28.67,29.64
2025-07-29,11:01:05,25.4,25.93,28.33
2025-07-29,11:31:13,29.8,28.17,29.18
2025-07-29,12:01:06,30.2,28.30,29.25
2025-07-29,12:31:11,36.9,30.63,29.38
2025-07-29,13:06:21,33.9,28.44,30.28
2025-07-29,13:30:45,36.2,30.74,30.09
2025-07-29,14:00:35,35.9,27.61,29.26
2025-07-29,14:17:06,22.8,28.55,29.56
2025-07-29,14:33:24,42.1,29.67,32.31
2025-07-29,14:34:18,40.3,29.30,30.36
2025-07-29,15:00:49,31.0,29.15,33.74
2025-07-29,15:30:59,27.3,28.24,30.27
2025-07-29,16:00:36,19.9,28.40,29.10
2025-07-29,16:30:38,26.9,29.12,29.10
2025-07-29,17:00:36,19.7,28.46,29.23
2025-07-29,17:30:42,19.9,28.52,28.82
2025-07-29,18:00:32,20.0,27.05,30.95
2025-07-29,18:30:55,19.9,27.09,30.25
2025-07-29,19:00:40,29.8,26.72,30.59
2025-07-29,19:30:55,20.0,27.23,28.59
2025-07-29,20:00:37,20.3,27.59,30.06
2025-07-29,20:30:40,19.9,28.56,28.74
2025-07-29,21:00:43,19.3,26.53,30.39
2025-07-29,21:30:43,19.9,26.25,29.83
2025-07-29,22:00:40,21.0,26.75,31.85
2025-07-29,22:30:43,17.0,27.74,28.67
2025-07-29,23:00:37,19.9,28.47,28.74
2025-07-29,23:30:44,19.9,28.45,28.74
