Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-21,00:00:37,18.1,28.53,28.75
2025-11-21,00:30:33,20.0,28.76,28.71
2025-11-21,01:00:31,22.3,28.54,29.11
2025-11-21,01:30:45,19.9,30.94,28.96
2025-11-21,02:00:41,29.9,29.12,29.60
2025-11-21,02:30:35,17.9,29.31,28.81
2025-11-21,03:00:35,29.9,28.40,28.81
2025-11-21,03:30:35,19.9,29.37,28.61
2025-11-21,04:00:37,29.9,28.56,28.86
2025-11-21,04:30:35,19.9,29.11,29.18
2025-11-21,05:00:35,29.9,28.49,28.86
2025-11-21,05:30:37,29.9,28.50,28.73
2025-11-21,06:00:31,21.9,28.40,29.06
2025-11-21,06:30:39,21.4,28.41,28.55
2025-11-21,07:00:31,17.9,28.56,29.55
2025-11-21,07:30:37,17.9,28.26,28.84
2025-11-21,08:00:39,14.9,28.55,28.69
2025-11-21,08:30:35,19.9,28.55,28.65
2025-11-21,09:00:34,29.9,28.42,28.82
2025-11-21,09:30:36,19.9,28.45,28.76
2025-11-21,10:00:41,18.4,28.50,29.28
2025-11-21,10:30:43,20.0,29.35,28.99
2025-11-21,11:00:40,19.9,28.44,28.90
2025-11-21,11:30:43,34.0,28.62,29.54
2025-11-21,12:00:38,19.1,28.80,28.97
2025-11-21,12:30:44,18.5,28.48,29.87
2025-11-21,13:00:39,15.1,28.43,28.72
2025-11-21,13:30:39,18.1,28.46,28.85
2025-11-21,14:00:40,20.0,28.56,29.19
2025-11-21,14:30:35,19.9,28.46,29.57
2025-11-21,15:00:35,23.4,28.38,28.88
2025-11-21,15:30:37,19.7,28.47,28.62
2025-11-21,16:00:45,23.3,28.46,29.38
2025-11-21,16:30:42,26.9,28.51,28.91
2025-11-21,17:00:36,19.9,28.47,29.01
2025-11-21,17:30:42,19.9,31.74,28.87
2025-11-21,18:00:38,18.6,28.45,28.49
2025-11-21,18:30:32,19.7,28.76,29.86
2025-11-21,19:00:46,19.9,28.35,28.94
2025-11-21,19:30:53,20.3,27.78,32.42
2025-11-21,20:00:36,19.9,26.22,31.09
2025-11-21,20:21:04,25.8,28.57,29.18
2025-11-21,20:30:37,19.9,28.19,31.50
2025-11-21,21:00:39,18.2,26.56,32.79
2025-11-21,21:30:45,24.9,28.62,28.82
2025-11-21,22:00:32,30.0,28.43,28.84
2025-11-21,22:30:39,21.8,27.47,29.01
2025-11-21,23:00:41,18.6,26.83,31.32
2025-11-21,23:30:40,20.0,27.34,31.89
