Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-15,00:00:33,24.0,28.51,29.01
2025-07-15,00:30:33,21.9,28.70,28.70
2025-07-15,01:19:12,20.1,28.50,28.92
2025-07-15,01:30:35,20.1,28.56,28.81
2025-07-15,01:39:24,19.8,28.39,28.71
2025-07-15,01:49:22,19.9,28.87,28.92
2025-07-15,01:58:14,20.1,28.46,28.53
2025-07-15,02:00:31,23.5,28.15,29.00
2025-07-15,02:30:35,19.6,28.18,28.69
2025-07-15,03:00:31,19.8,28.43,28.66
2025-07-15,03:30:33,19.7,28.58,28.83
2025-07-15,04:00:31,19.8,28.47,28.57
2025-07-15,04:30:34,24.1,28.48,28.99
2025-07-15,05:00:31,20.0,28.44,29.19
2025-07-15,05:30:33,20.1,28.56,28.91
2025-07-15,06:00:30,18.4,28.39,29.14
2025-07-15,06:30:38,20.1,28.41,29.10
2025-07-15,07:00:29,26.7,29.17,29.94
2025-07-15,07:30:36,20.5,28.48,29.11
2025-07-15,08:00:29,25.0,28.48,28.87
2025-07-15,08:30:31,20.0,27.77,28.81
2025-07-15,09:00:33,21.1,29.13,28.71
2025-07-15,09:30:33,28.5,29.26,28.66
2025-07-15,10:00:31,25.4,28.51,28.83
2025-07-15,10:08:57,21.7,28.29,28.78
2025-07-15,10:30:34,19.6,28.56,28.94
2025-07-15,11:00:11,0.0,0.00,0.00
2025-07-15,11:30:38,20.9,28.70,28.86
2025-07-15,12:06:00,26.4,26.62,30.06
2025-07-15,12:30:58,20.1,28.56,28.92
2025-07-15,12:32:10,21.0,28.43,28.97
2025-07-15,13:30:12,25.9,28.60,29.17
2025-07-15,13:30:47,34.2,29.44,29.72
2025-07-15,14:00:30,19.1,28.50,28.69
2025-07-15,14:30:36,30.2,28.74,29.75
2025-07-15,15:00:31,28.1,28.67,29.03
2025-07-15,15:30:32,28.6,28.81,28.94
2025-07-15,16:00:27,30.3,28.79,29.21
2025-07-15,16:30:34,35.1,28.63,29.71
2025-07-15,17:00:38,42.6,27.87,33.51
2025-07-15,17:30:41,32.2,27.65,31.36
2025-07-15,18:00:29,28.3,26.18,31.25
2025-07-15,18:30:41,37.3,29.51,27.07
2025-07-15,19:00:38,60.9,28.24,26.48
2025-07-15,19:30:31,28.0,26.64,29.34
2025-07-15,20:00:09,0.0,0.00,0.00
2025-07-15,20:30:32,28.0,27.17,29.51
2025-07-15,21:00:29,33.3,27.06,29.32
2025-07-15,21:30:37,36.1,30.90,29.50
2025-07-15,22:00:30,26.7,27.18,30.02
2025-07-15,22:30:33,23.9,25.18,29.69
2025-07-15,23:00:30,21.3,25.56,28.24
2025-07-15,23:13:30,20.3,27.57,30.01
2025-07-15,23:30:41,30.4,29.11,29.08
