Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-03,00:01:08,20.0,26.97,29.09
2025-08-03,00:31:15,22.4,28.52,28.88
2025-08-03,01:01:06,22.4,29.03,28.58
2025-08-03,01:31:07,20.3,29.02,28.68
2025-08-03,02:01:06,19.3,31.39,28.75
2025-08-03,02:31:14,19.8,30.72,28.67
2025-08-03,03:01:12,19.9,30.19,28.79
2025-08-03,03:31:11,20.7,30.12,29.15
2025-08-03,04:01:08,20.1,31.50,28.56
2025-08-03,04:31:16,18.7,28.53,28.58
2025-08-03,05:01:04,20.9,28.68,29.19
2025-08-03,05:31:20,19.9,31.62,28.51
2025-08-03,06:01:07,20.6,31.42,28.87
2025-08-03,06:31:10,19.6,31.53,29.27
2025-08-03,07:01:07,19.7,28.53,28.67
2025-08-03,07:31:16,21.3,28.23,29.22
2025-08-03,08:01:10,19.6,28.50,28.97
2025-08-03,08:31:07,19.7,28.69,29.01
2025-08-03,09:01:09,24.4,29.03,28.76
2025-08-03,09:31:15,22.3,28.48,29.00
2025-08-03,10:01:07,26.2,28.40,29.08
2025-08-03,10:31:11,21.0,29.10,29.66
2025-08-03,11:01:03,24.9,28.77,29.37
2025-08-03,11:31:13,23.1,28.40,29.59
2025-08-03,12:01:06,23.4,29.05,29.28
2025-08-03,12:31:14,27.4,28.51,28.78
2025-08-03,13:01:07,21.2,29.08,29.30
2025-08-03,13:31:09,35.0,28.69,28.99
2025-08-03,14:05:29,22.8,28.78,29.11
2025-08-03,14:30:40,28.7,28.45,29.89
2025-08-03,15:00:35,21.1,25.72,29.72
2025-08-03,15:30:46,26.3,28.22,29.13
2025-08-03,16:00:43,25.0,29.88,29.53
2025-08-03,16:30:50,23.3,28.63,28.74
2025-08-03,17:00:39,25.1,28.45,28.93
2025-08-03,17:30:41,22.4,28.98,29.26
2025-08-03,18:00:41,23.3,28.90,29.63
2025-08-03,18:21:39,23.3,28.18,27.04
2025-08-03,18:30:59,21.6,28.12,31.44
2025-08-03,19:00:35,22.6,26.94,29.51
2025-08-03,19:30:43,29.3,28.44,28.84
2025-08-03,20:00:34,28.6,30.25,31.35
2025-08-03,20:30:44,33.0,30.12,29.55
2025-08-03,21:00:44,20.5,27.72,31.54
2025-08-03,21:30:43,20.0,26.15,29.65
2025-08-03,22:00:43,19.7,28.14,31.01
2025-08-03,22:30:46,40.1,28.79,29.95
2025-08-03,23:00:36,20.9,28.63,29.45
2025-08-03,23:30:48,19.9,28.42,28.87
