Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-18,00:00:11,0.0,0.00,0.00
2025-10-18,00:30:11,0.0,0.00,0.00
2025-10-18,01:00:11,0.0,0.00,0.00
2025-10-18,01:30:11,0.0,0.00,0.00
2025-10-18,02:00:11,0.0,0.00,0.00
2025-10-18,02:30:11,0.0,0.00,0.00
2025-10-18,03:00:12,0.0,0.00,0.00
2025-10-18,03:30:11,0.0,0.00,0.00
2025-10-18,04:00:11,0.0,0.00,0.00
2025-10-18,04:30:11,0.0,0.00,0.00
2025-10-18,05:00:11,0.0,0.00,0.00
2025-10-18,05:30:11,0.0,0.00,0.00
2025-10-18,06:00:11,0.0,0.00,0.00
2025-10-18,06:30:34,23.6,28.50,28.92
2025-10-18,07:00:40,25.8,26.80,29.10
2025-10-18,07:30:36,20.7,28.45,29.35
2025-10-18,08:00:33,21.2,29.82,29.33
2025-10-18,08:30:36,15.4,28.38,28.89
2025-10-18,09:00:38,20.9,27.90,28.69
2025-10-18,09:30:37,19.2,28.55,28.69
2025-10-18,09:48:33,33.3,13.99,30.95
2025-10-18,10:00:44,26.8,28.35,29.55
2025-10-18,10:30:50,29.9,25.76,31.11
2025-10-18,11:00:37,22.9,28.12,28.77
2025-10-18,11:30:40,23.9,28.97,29.08
2025-10-18,12:00:35,27.5,29.90,28.82
2025-10-18,12:20:03,17.0,29.31,29.27
2025-10-18,12:31:08,28.6,28.45,28.80
2025-10-18,13:01:04,24.1,28.71,28.94
2025-10-18,13:31:06,21.3,28.28,30.03
2025-10-18,14:01:05,21.2,27.80,28.47
2025-10-18,14:31:07,29.4,30.35,29.19
2025-10-18,15:00:59,29.9,29.37,29.46
2025-10-18,15:31:05,23.9,28.56,28.94
2025-10-18,16:01:01,22.3,28.55,29.17
2025-10-18,16:31:04,18.6,28.23,29.05
2025-10-18,17:01:02,24.8,26.27,28.66
2025-10-18,17:31:11,25.7,31.01,29.62
2025-10-18,18:01:09,22.6,27.19,28.68
2025-10-18,18:31:12,21.5,27.13,31.46
2025-10-18,19:01:06,21.9,26.26,29.92
2025-10-18,19:31:04,33.8,28.65,29.52
2025-10-18,20:01:07,23.2,28.54,29.94
2025-10-18,20:30:59,21.4,27.21,35.36
2025-10-18,21:01:07,19.8,20.89,28.89
2025-10-18,21:31:06,21.4,28.45,28.59
2025-10-18,22:01:04,28.4,26.80,29.49
2025-10-18,22:31:05,20.4,29.13,32.14
2025-10-18,23:01:05,20.3,29.53,29.14
2025-10-18,23:31:05,17.6,28.46,28.81
