Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-06,00:00:35,17.0,28.61,28.82
2025-11-06,00:30:37,14.7,28.41,28.75
2025-11-06,01:00:38,16.6,28.49,28.67
2025-11-06,01:30:38,16.1,28.41,28.70
2025-11-06,02:00:37,15.0,28.48,28.95
2025-11-06,02:30:35,14.9,28.43,28.71
2025-11-06,03:00:38,15.9,28.50,28.73
2025-11-06,03:30:38,16.6,28.43,28.73
2025-11-06,04:00:37,15.7,28.65,28.98
2025-11-06,04:30:38,16.2,28.59,28.71
2025-11-06,05:00:37,20.7,26.96,28.51
2025-11-06,05:30:36,15.2,28.48,28.84
2025-11-06,06:00:39,15.9,28.57,28.72
2025-11-06,06:30:38,18.0,28.47,28.63
2025-11-06,07:00:40,16.2,29.65,28.24
2025-11-06,07:30:40,20.3,28.60,29.06
2025-11-06,08:00:34,24.2,29.06,29.33
2025-11-06,08:30:44,24.1,28.47,28.38
2025-11-06,09:00:39,18.5,28.50,29.42
2025-11-06,09:30:38,16.0,28.53,28.99
2025-11-06,10:00:37,20.8,28.45,28.99
2025-11-06,10:19:39,19.3,28.42,28.60
2025-11-06,10:30:28,0.0,0.00,0.00
2025-11-06,11:00:34,28.5,28.52,29.20
2025-11-06,11:30:51,30.4,30.71,18.57
2025-11-06,12:00:32,25.9,29.72,29.09
2025-11-06,12:30:38,21.4,28.56,28.98
2025-11-06,13:00:36,20.6,29.10,28.89
2025-11-06,13:30:42,24.6,30.16,30.52
2025-11-06,14:00:39,23.2,28.50,29.35
2025-11-06,14:30:39,19.5,28.31,28.95
2025-11-06,15:00:18,0.0,0.00,0.00
2025-11-06,15:30:11,0.0,0.00,0.00
2025-11-06,15:39:24,24.1,28.67,29.44
2025-11-06,16:00:44,28.1,28.64,31.16
2025-11-06,16:30:39,39.9,28.73,29.22
2025-11-06,17:00:34,48.8,17.16,29.75
2025-11-06,17:30:42,28.3,28.86,29.69
2025-11-06,18:00:38,26.8,28.59,28.65
2025-11-06,18:30:41,29.0,28.60,29.59
2025-11-06,19:00:41,24.8,16.38,29.97
2025-11-06,19:30:45,37.9,8.83,30.27
2025-11-06,20:00:40,32.8,29.04,29.46
2025-11-06,20:30:44,20.4,21.29,29.55
2025-11-06,21:00:48,38.1,3.91,29.50
2025-11-06,21:30:41,21.9,23.41,30.80
2025-11-06,22:00:47,51.6,24.18,24.19
2025-11-06,22:30:52,40.7,31.15,29.98
2025-11-06,23:00:42,24.8,28.05,29.75
2025-11-06,23:30:42,22.2,29.98,28.94
