Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-30,00:00:39,20.4,28.90,28.86
2025-11-30,00:30:37,21.6,28.19,29.02
2025-11-30,01:00:34,25.5,28.96,28.64
2025-11-30,01:30:34,30.4,29.20,28.65
2025-11-30,02:00:36,19.4,28.43,28.77
2025-11-30,02:30:37,15.4,28.37,28.97
2025-11-30,03:00:35,25.6,30.74,29.26
2025-11-30,03:30:38,22.6,28.46,28.96
2025-11-30,04:00:40,23.6,30.79,29.70
2025-11-30,04:30:37,16.0,28.41,28.53
2025-11-30,05:00:37,24.5,28.73,28.46
2025-11-30,05:30:37,22.5,28.54,29.08
2025-11-30,06:00:33,18.9,28.48,29.22
2025-11-30,06:30:38,29.1,28.37,30.81
2025-11-30,07:00:34,24.7,28.96,29.08
2025-11-30,07:30:35,28.2,28.57,29.12
2025-11-30,08:00:35,23.9,28.48,28.91
2025-11-30,08:30:36,22.9,28.86,29.39
2025-11-30,09:00:34,28.9,25.55,29.31
2025-11-30,09:30:42,25.1,28.65,29.97
2025-11-30,09:54:01,37.6,31.20,29.10
2025-11-30,10:00:37,23.3,13.92,29.46
2025-11-30,10:30:46,27.9,11.89,28.81
2025-11-30,11:00:42,26.0,17.41,29.91
2025-11-30,11:30:45,28.4,11.06,29.93
2025-11-30,12:00:39,19.6,10.71,30.14
2025-11-30,12:30:42,23.5,14.38,29.17
2025-11-30,13:00:45,29.7,20.95,30.24
2025-11-30,13:30:45,31.5,11.40,31.27
2025-11-30,14:00:39,27.4,28.56,29.19
2025-11-30,14:30:47,33.7,14.02,30.35
2025-11-30,15:00:46,31.1,12.46,29.21
2025-11-30,15:30:10,27.3,14.04,30.25
2025-11-30,15:30:37,34.2,19.19,29.18
2025-11-30,16:00:42,27.3,17.11,30.17
2025-11-30,16:30:35,32.5,28.32,29.24
2025-11-30,17:00:36,27.3,15.74,29.32
2025-11-30,17:30:39,27.3,18.88,29.34
2025-11-30,18:00:34,19.5,28.69,29.14
2025-11-30,18:30:39,21.3,27.29,30.98
2025-11-30,19:00:43,62.4,14.02,30.78
2025-11-30,19:30:46,35.5,4.40,31.56
2025-11-30,20:00:34,36.4,8.64,30.79
2025-11-30,20:30:45,29.0,15.94,31.38
2025-11-30,21:00:45,36.6,25.02,30.73
2025-11-30,21:30:11,0.0,0.00,0.00
2025-11-30,22:00:43,25.5,26.72,31.71
2025-11-30,22:30:42,29.0,26.60,30.77
2025-11-30,23:00:39,39.9,29.68,30.10
2025-11-30,23:30:37,21.9,28.77,29.82
