Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-29,00:00:32,21.7,29.09,29.87
2025-10-29,00:30:41,22.7,30.38,30.09
2025-10-29,01:00:36,21.9,29.67,29.19
2025-10-29,01:30:37,19.2,28.82,29.04
2025-10-29,02:00:41,43.2,29.16,28.90
2025-10-29,02:30:36,21.2,29.36,28.53
2025-10-29,03:00:35,20.1,28.98,29.38
2025-10-29,03:30:37,22.2,28.86,28.71
2025-10-29,04:00:35,23.7,28.60,28.97
2025-10-29,04:30:38,26.0,28.42,29.01
2025-10-29,04:55:25,32.1,28.85,29.16
2025-10-29,05:00:41,25.4,29.08,28.96
2025-10-29,05:30:44,30.3,28.65,28.98
2025-10-29,06:00:34,31.2,28.85,29.23
2025-10-29,06:30:43,46.0,28.84,29.76
2025-10-29,07:00:37,32.5,28.59,29.02
2025-10-29,07:30:33,43.3,29.07,29.20
2025-10-29,08:00:32,34.4,28.71,29.18
2025-10-29,08:30:42,25.8,28.95,28.49
2025-10-29,09:00:44,24.4,30.40,29.36
2025-10-29,09:30:42,30.4,29.00,29.30
2025-10-29,10:00:40,39.6,28.88,29.85
2025-10-29,10:30:41,29.6,29.19,30.33
2025-10-29,11:02:18,18.8,28.64,29.67
2025-10-29,11:31:04,27.6,28.99,28.61
2025-10-29,12:01:00,20.9,28.89,28.88
2025-10-29,12:31:03,18.5,28.52,29.73
2025-10-29,13:01:07,26.7,26.36,28.94
2025-10-29,13:16:56,20.5,28.53,30.18
2025-10-29,13:30:48,37.0,27.13,30.95
2025-10-29,14:00:40,20.3,27.98,31.13
2025-10-29,14:30:43,32.7,29.78,29.55
2025-10-29,14:56:33,36.3,28.73,30.29
2025-10-29,15:01:04,34.6,31.64,27.96
2025-10-29,15:31:11,28.9,28.35,30.17
2025-10-29,16:01:06,26.0,29.80,29.98
2025-10-29,16:31:05,25.1,29.65,29.15
2025-10-29,17:01:10,26.5,28.28,29.61
2025-10-29,17:31:09,37.6,26.77,30.47
2025-10-29,18:01:05,21.5,27.99,29.79
2025-10-29,18:31:09,28.0,30.34,28.76
2025-10-29,19:01:06,30.3,28.23,28.75
2025-10-29,19:31:18,29.3,29.59,30.96
2025-10-29,20:01:18,34.9,30.61,29.55
2025-10-29,20:31:11,31.9,29.25,30.33
2025-10-29,21:01:16,43.9,27.45,29.10
2025-10-29,21:31:12,31.5,12.53,29.89
2025-10-29,22:01:05,36.6,28.18,29.56
2025-10-29,22:30:27,0.0,0.00,0.00
2025-10-29,23:01:06,35.6,28.03,29.01
2025-10-29,23:31:00,24.9,28.91,29.95
