Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-12,00:00:35,20.1,28.42,29.27
2026-02-12,00:30:40,24.7,28.46,28.67
2026-02-12,01:00:40,19.9,28.67,28.84
2026-02-12,01:30:40,27.1,28.50,28.83
2026-02-12,02:00:36,30.0,28.39,28.98
2026-02-12,02:30:34,28.5,29.15,28.60
2026-02-12,03:00:35,29.9,28.47,28.83
2026-02-12,03:30:36,27.5,28.43,28.99
2026-02-12,04:34:25,15.1,28.53,28.78
2026-02-12,05:01:06,18.0,28.57,28.91
2026-02-12,05:31:13,18.1,28.50,28.45
2026-02-12,06:01:07,18.2,28.66,28.87
2026-02-12,06:31:09,17.9,27.15,28.72
2026-02-12,07:01:03,22.3,28.35,28.70
2026-02-12,07:31:11,19.9,29.74,29.10
2026-02-12,08:01:07,16.5,28.38,28.72
2026-02-12,08:31:10,27.4,30.25,29.14
2026-02-12,09:01:06,17.9,28.41,28.68
2026-02-12,09:31:02,15.3,28.67,28.82
2026-02-12,10:01:04,14.9,28.41,28.82
2026-02-12,10:31:07,15.2,28.15,28.93
2026-02-12,11:01:03,16.4,28.58,28.76
2026-02-12,11:31:08,21.5,28.41,28.60
2026-02-12,12:01:05,19.8,28.61,28.63
2026-02-12,12:31:08,15.1,28.38,28.87
2026-02-12,13:01:07,18.5,28.51,28.87
2026-02-12,13:31:12,20.1,28.09,28.65
2026-02-12,14:01:06,29.9,28.56,29.34
2026-02-12,14:31:02,29.6,28.96,28.82
2026-02-12,15:01:11,28.1,28.47,29.05
2026-02-12,15:31:10,24.8,29.22,28.73
2026-02-12,16:01:03,26.7,28.51,29.07
2026-02-12,16:31:03,24.8,28.27,28.72
2026-02-12,17:01:10,29.3,28.45,28.79
2026-02-12,17:31:13,19.9,28.43,29.72
2026-02-12,18:01:05,30.3,30.47,29.04
2026-02-12,18:31:05,28.6,29.12,29.34
2026-02-12,19:01:09,19.9,29.10,28.99
2026-02-12,19:31:07,26.0,28.52,29.49
2026-02-12,20:01:11,15.4,28.72,29.69
2026-02-12,20:30:59,30.0,26.56,31.40
2026-02-12,21:01:14,26.6,27.34,30.37
2026-02-12,21:31:15,25.1,27.57,31.21
2026-02-12,22:01:08,20.9,27.25,32.07
2026-02-12,22:31:08,22.5,25.23,29.14
2026-02-12,23:01:05,29.6,25.51,28.75
2026-02-12,23:31:12,26.3,30.82,28.77
