Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-04,00:00:33,21.9,28.73,29.72
2025-08-04,00:30:41,19.5,28.74,29.32
2025-08-04,01:00:37,20.1,28.65,28.96
2025-08-04,01:30:39,22.2,29.08,29.96
2025-08-04,02:00:36,20.2,29.35,28.65
2025-08-04,02:30:44,19.9,30.73,29.60
2025-08-04,03:00:36,20.1,29.59,28.48
2025-08-04,03:30:45,20.2,31.38,29.03
2025-08-04,04:00:41,20.6,28.45,28.70
2025-08-04,04:30:46,21.6,29.30,29.05
2025-08-04,05:00:37,19.4,29.59,28.78
2025-08-04,05:30:40,19.9,28.55,28.86
2025-08-04,06:00:40,19.7,28.54,28.93
2025-08-04,06:30:43,18.5,28.51,28.76
2025-08-04,07:00:36,20.0,28.48,28.68
2025-08-04,07:30:43,19.8,28.43,28.77
2025-08-04,08:00:35,20.0,29.44,29.06
2025-08-04,08:30:44,19.3,28.46,28.85
2025-08-04,09:00:35,39.3,29.42,28.87
2025-08-04,09:30:49,20.0,28.47,28.95
2025-08-04,10:00:33,19.4,28.44,30.78
2025-08-04,10:30:49,21.3,29.87,28.78
2025-08-04,11:00:40,22.4,28.37,29.25
2025-08-04,11:30:40,19.1,28.38,28.98
2025-08-04,12:00:35,19.8,29.42,28.96
2025-08-04,12:30:45,25.3,28.21,29.31
2025-08-04,13:00:40,29.9,29.68,28.93
2025-08-04,13:30:48,31.1,30.23,29.09
2025-08-04,14:00:38,28.9,28.48,28.86
2025-08-04,14:30:40,31.0,28.56,29.46
2025-08-04,15:00:36,21.3,28.57,29.05
2025-08-04,15:30:44,21.2,29.02,29.09
2025-08-04,16:00:40,29.7,28.47,28.96
2025-08-04,16:30:49,26.3,28.18,27.67
2025-08-04,17:00:11,0.0,0.00,0.00
2025-08-04,17:30:11,0.0,0.00,0.00
2025-08-04,18:00:11,0.0,0.00,0.00
2025-08-04,18:30:11,0.0,0.00,0.00
2025-08-04,19:00:11,0.0,0.00,0.00
2025-08-04,19:30:11,0.0,0.00,0.00
2025-08-04,20:00:11,0.0,0.00,0.00
2025-08-04,20:30:11,0.0,0.00,0.00
2025-08-04,21:00:40,31.1,27.06,29.35
2025-08-04,21:30:50,30.4,29.53,30.32
2025-08-04,22:00:38,43.9,27.79,29.88
2025-08-04,22:30:33,32.0,22.95,28.64
2025-08-04,23:00:39,29.0,12.53,28.90
2025-08-04,23:30:42,20.4,23.34,29.02
