Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-28,00:00:38,26.1,29.36,28.90
2025-12-28,00:30:38,31.1,29.02,29.06
2025-12-28,01:00:35,28.3,28.94,29.80
2025-12-28,01:30:44,29.2,28.89,28.87
2025-12-28,02:00:40,24.3,29.00,28.64
2025-12-28,02:30:43,19.8,28.80,30.59
2025-12-28,03:00:39,29.9,28.53,30.42
2025-12-28,03:30:37,19.8,29.33,29.18
2025-12-28,04:00:38,22.5,29.94,30.05
2025-12-28,04:30:38,27.9,28.54,29.28
2025-12-28,05:00:37,23.1,28.78,28.59
2025-12-28,05:30:44,39.2,28.56,29.18
2025-12-28,06:00:37,29.0,29.38,29.39
2025-12-28,06:30:39,28.5,28.53,30.08
2025-12-28,07:00:30,0.0,0.00,0.00
2025-12-28,07:30:38,26.2,28.94,28.79
2025-12-28,08:00:29,0.0,0.00,0.00
2025-12-28,08:30:37,28.4,28.67,28.81
2025-12-28,09:00:35,26.9,28.85,30.74
2025-12-28,09:30:38,29.0,27.42,29.38
2025-12-28,10:00:39,39.8,30.62,29.25
2025-12-28,10:30:42,33.3,31.05,29.22
2025-12-28,11:00:34,29.7,22.87,28.27
2025-12-28,11:30:39,25.6,17.11,29.58
2025-12-28,12:00:05,0.0,0.00,0.00
2025-12-28,12:30:26,0.0,0.00,0.00
2025-12-28,13:00:40,24.5,27.72,29.13
2025-12-28,13:30:52,130.5,3.24,32.60
2025-12-28,14:00:31,35.8,28.28,29.13
2025-12-28,14:30:45,37.3,10.90,30.70
2025-12-28,15:00:45,34.3,16.94,30.55
2025-12-28,15:30:39,38.6,17.87,29.81
2025-12-28,16:00:39,38.6,13.37,29.33
2025-12-28,16:30:41,34.3,16.63,29.84
2025-12-28,17:00:18,0.0,0.00,0.00
2025-12-28,17:14:09,0.0,0.00,0.00
2025-12-28,17:29:22,29.9,13.21,24.42
2025-12-28,17:30:36,0.0,0.00,0.00
2025-12-28,18:00:45,26.6,14.75,17.40
2025-12-28,18:30:40,26.7,25.94,29.22
2025-12-28,19:00:48,305.7,2.83,29.83
2025-12-28,19:30:17,0.0,0.00,0.00
2025-12-28,20:00:44,71.0,6.71,27.52
2025-12-28,20:30:45,21.6,5.77,30.47
2025-12-28,21:00:47,44.1,6.32,29.68
2025-12-28,21:30:10,0.0,0.00,0.00
2025-12-28,22:00:38,53.0,25.90,30.17
2025-12-28,22:30:41,41.6,8.53,30.12
2025-12-28,23:00:42,52.4,26.92,31.65
2025-12-28,23:30:35,29.3,30.41,29.02
