Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-10,00:00:34,23.1,28.63,28.85
2025-12-10,00:30:40,14.8,28.62,28.60
2025-12-10,01:00:35,15.5,28.51,28.61
2025-12-10,01:30:38,14.9,29.01,28.75
2025-12-10,02:00:38,15.4,28.59,28.98
2025-12-10,02:30:41,14.8,28.39,29.67
2025-12-10,03:00:39,15.1,28.54,28.51
2025-12-10,03:30:38,16.0,28.65,29.18
2025-12-10,04:00:41,17.0,28.47,28.94
2025-12-10,04:30:38,14.9,28.44,29.15
2025-12-10,05:00:34,21.6,28.77,28.80
2025-12-10,05:30:33,17.9,28.59,28.63
2025-12-10,06:00:36,22.6,28.00,28.45
2025-12-10,06:30:40,20.7,28.35,28.76
2025-12-10,07:00:41,24.2,27.04,29.16
2025-12-10,07:30:35,19.0,28.80,29.14
2025-12-10,08:00:35,24.9,29.03,28.82
2025-12-10,08:30:17,0.0,0.00,0.00
2025-12-10,09:00:34,22.3,29.40,29.25
2025-12-10,09:30:40,18.2,28.58,29.00
2025-12-10,10:00:41,23.5,29.19,28.85
2025-12-10,10:30:45,30.9,30.08,29.58
2025-12-10,11:00:33,34.9,29.58,28.91
2025-12-10,11:30:46,21.3,12.56,31.52
2025-12-10,12:00:41,21.5,25.58,29.67
2025-12-10,12:30:36,22.9,17.14,29.38
2025-12-10,13:00:36,28.5,29.98,30.05
2025-12-10,13:30:36,20.0,25.49,29.82
2025-12-10,14:00:44,20.6,29.26,29.25
2025-12-10,14:30:45,33.5,17.76,29.63
2025-12-10,15:00:41,35.1,22.92,30.36
2025-12-10,15:30:44,35.0,22.21,30.46
2025-12-10,16:00:39,23.1,29.69,29.81
2025-12-10,16:30:34,25.1,28.48,30.30
2025-12-10,17:00:35,32.2,29.88,29.28
2025-12-10,17:30:39,57.6,2.75,30.33
2025-12-10,18:00:43,33.9,16.66,31.14
2025-12-10,18:30:35,34.5,28.43,29.28
2025-12-10,19:00:43,51.1,27.18,25.13
2025-12-10,19:30:46,39.8,13.07,18.76
2025-12-10,20:00:44,55.9,5.39,25.91
2025-12-10,20:30:44,68.7,16.42,26.79
2025-12-10,21:00:43,35.4,15.03,28.53
2025-12-10,21:30:51,62.7,8.06,28.43
2025-12-10,22:00:43,38.7,23.35,24.87
2025-12-10,22:30:44,53.1,31.50,31.32
2025-12-10,23:00:36,29.6,31.13,28.52
2025-12-10,23:30:35,27.6,28.74,28.88
