Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-22,00:00:11,0.0,0.00,0.00
2025-10-22,00:30:11,0.0,0.00,0.00
2025-10-22,01:00:11,0.0,0.00,0.00
2025-10-22,01:30:11,0.0,0.00,0.00
2025-10-22,02:00:11,0.0,0.00,0.00
2025-10-22,02:30:11,0.0,0.00,0.00
2025-10-22,03:00:12,0.0,0.00,0.00
2025-10-22,03:30:11,0.0,0.00,0.00
2025-10-22,04:00:11,0.0,0.00,0.00
2025-10-22,04:30:11,0.0,0.00,0.00
2025-10-22,05:00:11,0.0,0.00,0.00
2025-10-22,05:30:11,0.0,0.00,0.00
2025-10-22,06:00:11,0.0,0.00,0.00
2025-10-22,06:30:11,0.0,0.00,0.00
2025-10-22,07:00:35,23.2,28.59,28.71
2025-10-22,07:30:36,27.5,29.34,28.73
2025-10-22,08:00:37,27.5,27.38,29.04
2025-10-22,08:30:39,24.7,28.81,28.81
2025-10-22,09:00:44,24.7,30.33,29.80
2025-10-22,09:30:41,24.9,31.60,30.07
2025-10-22,10:00:42,39.0,16.66,29.27
2025-10-22,10:30:45,40.2,15.93,30.99
2025-10-22,11:00:36,25.5,30.53,29.06
2025-10-22,11:30:34,33.4,28.71,29.56
2025-10-22,12:00:44,34.2,22.23,30.24
2025-10-22,12:30:41,28.1,19.44,30.28
2025-10-22,13:00:36,24.0,28.12,29.49
2025-10-22,13:30:41,25.9,28.56,30.05
2025-10-22,14:00:38,36.7,30.77,29.36
2025-10-22,14:30:39,38.3,31.02,29.40
2025-10-22,15:00:41,30.6,29.70,29.20
2025-10-22,15:30:34,36.4,25.12,29.03
2025-10-22,16:00:35,20.2,27.62,29.14
2025-10-22,16:30:45,42.6,13.38,30.08
2025-10-22,17:00:37,26.4,26.97,29.36
2025-10-22,17:30:42,23.0,28.42,28.78
2025-10-22,18:00:40,22.9,28.65,29.24
