Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-26,02:29:36,16.3,28.51,28.91
2025-10-26,02:30:37,15.8,28.54,28.83
2025-10-26,03:00:35,14.7,28.54,28.61
2025-10-26,03:30:38,17.0,28.69,28.72
2025-10-26,04:00:36,14.9,28.65,28.91
2025-10-26,04:30:37,18.1,28.51,28.97
2025-10-26,05:00:34,17.1,28.56,29.01
2025-10-26,05:30:39,14.7,28.83,28.79
2025-10-26,06:00:35,17.1,28.43,28.79
2025-10-26,06:30:36,22.0,28.67,29.28
2025-10-26,07:00:35,22.8,28.55,28.79
2025-10-26,07:30:39,26.1,28.81,29.36
2025-10-26,08:00:40,30.0,30.99,28.78
2025-10-26,08:30:39,22.7,29.24,30.13
2025-10-26,09:00:37,21.5,28.40,28.76
2025-10-26,09:30:44,24.3,30.26,28.77
2025-10-26,10:00:41,25.9,29.44,29.86
2025-10-26,10:30:37,15.1,28.52,29.17
2025-10-26,11:00:32,29.2,28.88,29.41
2025-10-26,11:30:37,24.8,28.51,28.90
2025-10-26,12:00:35,21.8,28.46,28.82
2025-10-26,12:30:40,21.6,28.52,28.87
2025-10-26,13:00:38,22.1,28.32,30.20
2025-10-26,13:30:36,23.4,28.67,29.30
2025-10-26,14:05:47,27.3,28.77,29.15
2025-10-26,14:20:18,16.9,28.76,29.02
2025-10-26,14:30:38,27.9,28.86,29.29
2025-10-26,15:00:36,17.0,29.46,29.18
2025-10-26,15:30:35,17.9,28.83,28.55
2025-10-26,16:00:35,27.9,28.86,29.40
2025-10-26,16:30:38,23.8,29.37,29.95
2025-10-26,17:00:36,27.0,28.54,29.46
2025-10-26,17:30:31,26.9,29.39,28.98
2025-10-26,18:00:40,18.4,28.78,31.01
2025-10-26,18:30:36,21.0,28.63,29.65
2025-10-26,19:00:29,31.6,28.85,30.17
2025-10-26,19:30:43,22.2,28.29,29.89
2025-10-26,20:00:32,23.2,28.39,29.58
2025-10-26,20:30:38,23.5,27.54,31.03
2025-10-26,21:00:39,23.6,25.92,29.37
2025-10-26,21:30:42,28.4,26.08,31.60
2025-10-26,22:00:48,26.1,22.96,32.93
2025-10-26,22:30:46,18.6,26.23,32.86
2025-10-26,23:00:34,21.3,25.96,30.46
2025-10-26,23:30:45,29.0,28.20,33.06
