Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-18,00:00:38,22.8,28.89,29.98
2026-01-18,00:30:35,23.0,29.18,29.22
2026-01-18,01:00:34,25.8,31.00,29.07
2026-01-18,01:30:37,29.9,28.62,28.94
2026-01-18,02:00:41,21.6,28.80,28.75
2026-01-18,02:30:35,28.6,28.61,29.07
2026-01-18,03:00:23,0.0,0.00,0.00
2026-01-18,03:30:38,20.6,28.46,28.95
2026-01-18,04:00:37,21.7,28.46,28.61
2026-01-18,04:30:36,29.9,28.65,29.25
2026-01-18,05:00:37,20.2,28.81,29.02
2026-01-18,05:30:38,26.1,29.49,28.89
2026-01-18,06:00:39,29.1,28.69,29.02
2026-01-18,06:30:40,23.3,29.29,28.57
2026-01-18,07:00:34,28.0,29.13,28.83
2026-01-18,07:30:37,23.8,29.25,29.26
2026-01-18,08:00:37,41.2,29.74,29.49
2026-01-18,08:30:36,30.0,29.60,30.01
2026-01-18,09:00:35,30.9,29.23,28.92
2026-01-18,09:30:43,31.5,30.06,30.60
2026-01-18,10:00:40,35.5,28.81,31.63
2026-01-18,10:30:38,30.8,31.49,28.84
2026-01-18,11:00:43,40.7,29.53,30.06
2026-01-18,11:30:37,24.3,29.22,30.58
2026-01-18,12:00:38,41.9,31.46,28.98
2026-01-18,12:30:42,47.6,28.43,26.39
2026-01-18,13:00:37,42.4,31.00,29.25
2026-01-18,13:30:43,30.7,17.14,30.93
2026-01-18,13:57:23,39.8,29.54,31.23
2026-01-18,14:00:42,40.9,29.42,29.45
2026-01-18,14:30:45,26.3,27.13,32.44
2026-01-18,15:00:32,31.0,21.89,29.21
2026-01-18,15:30:38,33.9,30.45,29.38
2026-01-18,16:00:45,26.9,25.28,31.89
2026-01-18,16:30:39,36.7,23.51,30.68
2026-01-18,17:00:42,29.5,17.81,29.64
2026-01-18,17:30:40,37.5,22.44,29.56
2026-01-18,18:00:42,44.7,29.04,31.39
2026-01-18,18:30:49,53.0,11.85,22.68
2026-01-18,19:00:52,133.1,1.20,31.12
2026-01-18,19:30:47,143.6,0.70,10.55
2026-01-18,20:00:19,0.0,0.00,0.00
2026-01-18,20:30:45,53.4,4.28,33.42
2026-01-18,21:00:45,59.3,14.59,13.95
2026-01-18,21:30:49,56.3,1.76,30.34
2026-01-18,22:00:55,68.3,1.49,27.24
2026-01-18,22:30:48,42.7,9.06,27.38
2026-01-18,23:00:45,56.9,14.46,30.14
2026-01-18,23:30:37,55.7,29.89,28.92
