Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-09-29,09:40:02,23.2,28.29,28.54
2025-09-29,10:00:33,27.8,29.24,28.64
2025-09-29,10:16:44,22.3,28.45,29.06
2025-09-29,10:30:35,31.8,28.16,28.65
2025-09-29,11:00:35,25.3,28.89,28.67
2025-09-29,11:30:40,34.0,28.87,28.74
2025-09-29,12:00:35,25.6,28.48,28.70
2025-09-29,12:30:38,35.9,29.00,28.82
2025-09-29,13:00:41,35.6,29.50,29.32
2025-09-29,13:30:39,27.9,27.94,29.45
2025-09-29,14:00:36,30.2,28.92,29.60
2025-09-29,14:30:36,22.6,29.22,28.63
2025-09-29,15:00:44,36.9,29.44,28.90
2025-09-29,15:30:35,25.4,28.58,28.84
2025-09-29,16:00:34,33.6,28.84,29.08
2025-09-29,16:30:37,37.9,28.65,29.23
2025-09-29,16:32:35,33.5,28.54,29.06
2025-09-29,17:00:40,32.9,27.26,29.05
2025-09-29,17:30:37,31.5,29.05,28.87
2025-09-29,18:00:40,28.6,31.00,29.48
2025-09-29,18:30:41,28.4,30.43,28.48
2025-09-29,19:00:38,35.1,13.87,29.27
2025-09-29,19:30:40,138.9,3.24,28.61
2025-09-29,20:00:36,29.8,28.28,29.10
2025-09-29,20:30:37,32.2,27.82,29.46
2025-09-29,21:00:39,39.3,17.87,29.29
2025-09-29,21:30:37,42.6,28.90,29.11
2025-09-29,22:00:37,36.6,28.63,29.19
2025-09-29,22:30:40,37.8,31.17,29.13
2025-09-29,23:00:17,0.0,0.00,0.00
2025-09-29,23:30:37,27.3,29.07,28.44
