Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-16,00:00:11,0.0,0.00,0.00
2025-11-16,00:30:11,0.0,0.00,0.00
2025-11-16,01:00:12,0.0,0.00,0.00
2025-11-16,01:30:11,0.0,0.00,0.00
2025-11-16,02:00:11,0.0,0.00,0.00
2025-11-16,02:30:11,0.0,0.00,0.00
2025-11-16,03:00:11,0.0,0.00,0.00
2025-11-16,03:30:11,0.0,0.00,0.00
2025-11-16,04:00:11,0.0,0.00,0.00
2025-11-16,04:30:11,0.0,0.00,0.00
2025-11-16,05:00:11,0.0,0.00,0.00
2025-11-16,05:30:11,0.0,0.00,0.00
2025-11-16,06:00:11,0.0,0.00,0.00
2025-11-16,06:30:11,0.0,0.00,0.00
2025-11-16,07:00:11,0.0,0.00,0.00
2025-11-16,07:30:11,0.0,0.00,0.00
2025-11-16,08:00:11,0.0,0.00,0.00
2025-11-16,08:30:37,21.9,28.52,29.30
2025-11-16,09:00:34,23.9,28.54,29.10
2025-11-16,09:30:39,26.2,31.51,29.28
2025-11-16,10:00:36,22.8,29.42,29.19
2025-11-16,10:30:38,27.2,31.27,29.50
2025-11-16,11:00:44,37.4,20.73,29.16
2025-11-16,11:30:35,31.8,28.16,29.16
2025-11-16,12:00:39,22.9,28.56,28.89
2025-11-16,12:30:11,0.0,0.00,0.00
2025-11-16,13:00:40,29.4,27.86,28.78
2025-11-16,13:30:42,32.5,23.69,29.63
2025-11-16,14:00:39,34.1,28.93,28.91
2025-11-16,14:30:11,0.0,0.00,0.00
2025-11-16,15:00:11,0.0,0.00,0.00
2025-11-16,15:30:11,0.0,0.00,0.00
2025-11-16,16:00:11,0.0,0.00,0.00
2025-11-16,16:30:11,0.0,0.00,0.00
2025-11-16,17:00:12,0.0,0.00,0.00
2025-11-16,17:30:11,0.0,0.00,0.00
2025-11-16,18:00:12,0.0,0.00,0.00
2025-11-16,18:30:11,0.0,0.00,0.00
2025-11-16,18:56:40,0.0,0.00,0.00
2025-11-16,19:00:11,0.0,0.00,0.00
2025-11-16,19:30:11,0.0,0.00,0.00
2025-11-16,20:00:11,0.0,0.00,0.00
2025-11-16,20:30:11,0.0,0.00,0.00
2025-11-16,21:00:11,0.0,0.00,0.00
2025-11-16,21:30:11,0.0,0.00,0.00
2025-11-16,21:37:27,0.0,0.00,0.00
