Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-14,01:16:32,1.8,53.57,59.87
2026-02-14,01:30:27,2.7,60.12,59.75
2026-02-14,02:00:33,1.9,56.54,59.87
2026-02-14,02:30:27,1.8,57.37,60.35
2026-02-14,03:00:26,2.7,57.20,59.94
2026-02-14,03:30:25,1.8,59.02,60.16
2026-02-14,04:00:26,1.8,59.95,60.07
2026-02-14,04:30:27,1.8,59.95,59.86
2026-02-14,05:00:26,1.8,60.10,59.96
2026-02-14,05:30:26,1.8,60.23,60.41
2026-02-14,06:00:26,1.8,59.97,59.96
2026-02-14,06:30:30,1.8,59.97,59.94
2026-02-14,07:00:26,1.9,60.01,59.93
2026-02-14,07:30:27,1.8,59.89,59.92
2026-02-14,08:00:27,1.8,60.21,59.94
2026-02-14,08:30:26,1.9,60.13,60.12
2026-02-14,09:00:27,1.8,59.99,60.01
2026-02-14,09:30:25,1.8,60.36,60.79
2026-02-14,10:00:36,4.1,54.77,60.84
2026-02-14,10:30:33,3.0,60.52,60.67
2026-02-14,11:00:28,1.8,60.17,59.96
2026-02-14,11:30:27,2.0,60.45,59.92
2026-02-14,12:00:22,1.8,59.32,60.12
2026-02-14,12:30:33,2.6,60.31,59.94
2026-02-14,13:00:27,1.8,60.53,60.50
2026-02-14,13:30:24,2.1,59.96,60.12
2026-02-14,14:00:23,3.0,51.74,60.66
2026-02-14,14:30:28,1.8,60.47,60.12
2026-02-14,15:00:25,1.9,59.24,58.72
2026-02-14,15:30:28,1.8,60.08,60.07
2026-02-14,16:00:31,4.3,58.73,60.78
2026-02-14,16:30:24,2.4,58.07,60.63
2026-02-14,17:00:23,1.8,60.81,60.30
2026-02-14,17:30:27,1.9,59.95,59.99
2026-02-14,18:00:27,2.1,60.70,60.14
2026-02-14,18:30:24,1.7,60.24,60.44
2026-02-14,19:00:30,1.7,60.43,60.24
2026-02-14,19:30:27,1.8,59.99,60.05
2026-02-14,20:00:28,1.9,60.71,59.91
2026-02-14,20:30:25,1.8,60.68,60.34
2026-02-14,21:00:25,1.9,59.47,60.24
2026-02-14,21:30:29,1.9,60.64,60.25
2026-02-14,22:00:26,2.2,60.15,59.94
2026-02-14,22:30:31,1.8,59.80,60.10
2026-02-14,23:00:26,1.9,60.06,59.94
2026-02-14,23:30:29,1.8,57.94,59.91
