Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-09,00:00:36,16.6,28.80,29.28
2025-12-09,00:30:37,17.6,30.38,28.96
2025-12-09,01:00:40,21.2,29.04,28.91
2025-12-09,01:30:36,18.2,29.35,28.84
2025-12-09,02:00:37,20.9,28.81,28.67
2025-12-09,02:30:37,19.1,28.45,29.00
2025-12-09,03:00:41,16.1,30.91,29.63
2025-12-09,03:30:39,19.9,28.85,28.65
2025-12-09,04:00:33,17.8,28.47,28.80
2025-12-09,04:30:38,17.1,28.52,28.64
2025-12-09,05:00:37,14.7,28.65,28.71
2025-12-09,05:30:37,20.7,26.98,28.71
2025-12-09,06:00:35,18.0,28.98,28.87
2025-12-09,06:30:40,17.8,26.25,28.78
2025-12-09,07:00:35,23.7,30.14,28.76
2025-12-09,07:30:40,22.8,27.24,29.19
2025-12-09,07:53:03,21.0,27.51,29.08
2025-12-09,08:00:42,18.2,28.59,29.19
2025-12-09,08:30:35,18.0,28.47,29.33
2025-12-09,09:00:36,19.7,28.46,28.98
2025-12-09,09:30:40,19.8,28.71,29.82
2025-12-09,10:00:37,19.3,28.46,28.64
2025-12-09,10:19:57,14.9,28.58,29.82
2025-12-09,10:30:39,21.5,29.28,28.96
2025-12-09,11:00:35,22.0,28.36,29.01
2025-12-09,11:30:42,25.1,28.32,28.99
2025-12-09,12:00:41,26.0,30.38,29.60
2025-12-09,12:30:36,24.7,28.86,29.15
2025-12-09,13:00:37,26.7,28.48,29.09
2025-12-09,13:30:34,24.1,28.54,29.24
2025-12-09,14:00:43,20.9,29.84,29.58
2025-12-09,14:30:40,21.9,27.46,29.41
2025-12-09,15:00:36,20.5,28.40,28.95
2025-12-09,15:30:42,22.9,28.96,28.97
2025-12-09,16:00:34,23.2,29.10,29.48
2025-12-09,16:30:45,26.6,28.32,30.36
2025-12-09,17:00:40,15.5,27.12,29.69
2025-12-09,17:30:37,19.2,27.30,28.69
2025-12-09,18:00:42,25.0,28.70,28.80
2025-12-09,18:30:44,21.4,28.13,29.78
2025-12-09,19:00:44,28.4,13.81,28.14
2025-12-09,19:30:47,31.6,15.07,30.44
2025-12-09,20:00:42,31.7,5.68,28.85
2025-12-09,20:30:43,38.0,3.79,29.18
2025-12-09,21:00:41,27.1,30.67,29.07
2025-12-09,21:04:09,17.6,19.18,29.04
2025-12-09,21:30:41,35.8,16.37,30.37
2025-12-09,22:00:34,38.1,23.26,29.32
2025-12-09,22:30:42,22.4,29.45,29.25
2025-12-09,23:00:37,20.2,27.56,29.33
2025-12-09,23:30:40,25.0,28.97,29.05
