Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-17,00:01:07,24.5,28.76,29.11
2025-07-17,00:31:12,20.1,28.54,28.98
2025-07-17,01:01:07,20.2,28.56,28.48
2025-07-17,01:31:10,20.7,28.39,28.73
2025-07-17,02:01:05,20.1,28.94,28.85
2025-07-17,02:31:10,19.6,28.52,28.91
2025-07-17,03:01:08,21.6,28.62,28.81
2025-07-17,03:31:02,29.5,28.53,29.60
2025-07-17,04:01:08,20.5,28.60,28.84
2025-07-17,04:31:14,19.3,29.11,28.72
2025-07-17,05:01:05,20.1,28.42,28.51
2025-07-17,05:31:07,20.8,28.46,28.59
2025-07-17,06:01:02,19.0,28.52,28.99
2025-07-17,06:31:17,20.5,28.51,29.23
2025-07-17,07:01:07,21.4,28.93,28.82
2025-07-17,07:31:10,22.5,28.49,29.30
2025-07-17,08:01:04,24.6,28.44,29.10
2025-07-17,08:31:16,19.9,28.25,29.04
2025-07-17,09:01:11,22.4,29.01,28.89
2025-07-17,09:31:16,24.7,27.10,29.12
2025-07-17,10:01:01,26.1,27.13,29.11
2025-07-17,10:31:13,19.9,29.10,28.63
2025-07-17,11:01:03,22.3,28.72,28.65
2025-07-17,11:31:16,30.0,28.39,29.81
2025-07-17,12:01:06,23.5,28.48,29.06
2025-07-17,12:31:08,21.9,28.47,29.03
2025-07-17,12:57:00,0.0,0.00,0.00
2025-07-17,14:56:45,27.9,29.37,28.99
2025-07-17,15:00:41,20.8,28.54,29.10
2025-07-17,15:30:11,0.0,0.00,0.00
2025-07-17,16:00:38,19.1,28.61,28.61
2025-07-17,16:30:47,20.8,28.27,29.61
2025-07-17,17:00:37,19.6,26.75,28.84
2025-07-17,17:30:53,19.1,28.26,32.78
2025-07-17,18:00:39,19.5,28.65,29.07
2025-07-17,18:30:51,19.3,27.59,29.95
2025-07-17,19:00:36,22.4,27.11,31.16
2025-07-17,19:30:49,20.2,22.30,29.75
2025-07-17,20:00:49,23.4,26.38,31.14
2025-07-17,20:30:52,18.1,25.68,30.82
2025-07-17,21:00:32,28.1,20.41,29.49
2025-07-17,21:30:40,17.3,27.11,31.64
2025-07-17,22:00:35,20.0,29.17,28.93
2025-07-17,22:30:47,15.4,28.54,29.90
2025-07-17,22:59:03,20.0,28.40,28.80
2025-07-17,23:00:31,19.9,29.18,28.68
2025-07-17,23:30:43,19.9,28.42,28.95
