Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-29,00:00:34,33.1,30.88,29.18
2025-12-29,00:30:35,23.1,28.69,28.83
2025-12-29,01:00:40,23.8,28.50,28.09
2025-12-29,01:30:42,27.3,28.37,31.86
2025-12-29,02:00:36,18.3,28.73,28.97
2025-12-29,02:30:34,29.0,29.14,28.89
2025-12-29,03:00:39,21.8,28.78,28.92
2025-12-29,03:30:38,18.4,28.95,30.09
2025-12-29,04:00:36,15.9,28.37,28.71
2025-12-29,04:30:39,22.8,28.43,29.01
2025-12-29,05:00:37,20.0,28.87,28.88
2025-12-29,05:30:40,18.2,28.70,28.61
2025-12-29,06:00:33,24.3,28.27,28.95
2025-12-29,06:30:38,35.7,29.10,29.23
2025-12-29,07:00:35,23.3,28.99,28.65
2025-12-29,07:30:35,24.5,28.90,29.09
2025-12-29,08:00:39,23.4,28.36,29.22
2025-12-29,08:30:37,20.4,28.29,28.92
2025-12-29,09:00:36,22.5,29.10,28.86
2025-12-29,09:30:39,20.6,15.68,29.00
2025-12-29,10:00:40,21.4,19.96,28.89
2025-12-29,10:30:38,24.5,19.58,29.22
2025-12-29,11:00:34,30.2,29.08,29.50
2025-12-29,11:30:41,27.2,23.82,29.27
2025-12-29,12:00:35,21.1,11.68,29.76
2025-12-29,12:30:44,26.4,17.12,28.87
2025-12-29,13:00:39,29.2,30.85,28.82
2025-12-29,13:30:42,19.5,19.97,29.18
2025-12-29,14:00:35,32.1,28.52,28.95
2025-12-29,14:30:39,26.5,12.37,29.17
2025-12-29,15:00:38,23.2,30.08,29.70
2025-12-29,15:30:40,33.6,28.96,29.03
2025-12-29,16:00:43,26.0,18.69,29.27
2025-12-29,16:30:39,30.9,23.04,29.48
2025-12-29,17:00:43,25.8,4.46,30.19
2025-12-29,17:30:42,26.8,31.20,28.65
2025-12-29,17:44:58,25.6,20.19,28.65
2025-12-29,18:00:48,29.9,29.71,31.99
2025-12-29,18:30:38,24.6,28.40,29.27
2025-12-29,19:00:39,75.9,29.24,28.72
2025-12-29,19:30:35,74.7,2.70,26.43
2025-12-29,20:00:48,76.6,1.70,22.67
2025-12-29,20:30:48,88.7,3.09,23.58
2025-12-29,21:00:47,88.7,1.68,21.11
2025-12-29,21:30:42,85.1,25.07,28.68
2025-12-29,22:00:46,87.5,1.20,28.89
2025-12-29,22:30:49,87.5,1.29,30.41
2025-12-29,23:00:33,75.2,2.09,30.94
2025-12-29,23:30:37,36.7,8.80,28.93
