Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-27,00:00:34,19.2,29.34,29.04
2025-12-27,00:30:40,15.0,28.70,28.67
2025-12-27,01:00:37,15.0,28.29,29.21
2025-12-27,01:30:44,24.1,28.89,28.93
2025-12-27,02:00:37,24.7,28.90,28.80
2025-12-27,02:30:39,24.6,29.48,29.03
2025-12-27,03:00:36,19.0,28.80,28.77
2025-12-27,03:30:39,28.1,30.20,30.99
2025-12-27,04:00:36,20.4,29.45,29.64
2025-12-27,04:30:38,28.6,28.92,28.56
2025-12-27,05:00:43,30.0,29.10,28.90
2025-12-27,05:30:40,39.7,30.79,29.18
2025-12-27,06:00:18,0.0,0.00,0.00
2025-12-27,06:30:43,26.1,29.02,29.50
2025-12-27,07:00:35,40.2,29.04,28.82
2025-12-27,07:30:34,29.2,29.40,29.07
2025-12-27,08:00:15,0.0,0.00,0.00
2025-12-27,08:30:35,0.0,0.00,0.00
2025-12-27,09:00:40,25.6,17.61,29.17
2025-12-27,09:30:42,26.8,15.04,28.76
2025-12-27,10:00:38,21.8,29.27,30.52
2025-12-27,10:25:00,22.5,8.40,23.29
2025-12-27,10:30:46,34.1,18.89,27.66
2025-12-27,10:50:44,31.7,28.73,30.12
2025-12-27,11:01:08,30.4,30.21,28.94
2025-12-27,11:30:38,25.8,29.14,29.07
2025-12-27,12:00:35,33.9,28.47,28.83
2025-12-27,12:30:44,24.1,30.44,29.24
2025-12-27,13:09:56,30.0,3.83,26.00
2025-12-27,13:30:43,0.0,0.00,0.00
2025-12-27,14:00:42,49.5,29.83,29.64
2025-12-27,14:30:48,27.4,10.94,22.87
2025-12-27,15:00:38,61.2,28.94,29.59
2025-12-27,15:30:48,34.5,5.47,17.90
2025-12-27,16:00:39,0.0,0.00,0.00
2025-12-27,16:30:48,41.3,7.38,23.76
2025-12-27,16:52:02,25.1,28.03,29.34
2025-12-27,17:00:44,41.3,3.73,29.67
2025-12-27,17:30:36,31.2,19.90,29.13
2025-12-27,18:00:21,0.0,0.00,0.00
2025-12-27,18:30:41,34.1,25.66,29.92
2025-12-27,19:00:44,75.5,8.16,31.13
2025-12-27,19:30:18,0.0,0.00,0.00
2025-12-27,20:00:31,0.0,0.00,0.00
2025-12-27,20:30:46,73.9,2.49,16.58
2025-12-27,21:00:43,86.9,1.13,28.12
2025-12-27,21:30:32,0.0,0.00,0.00
2025-12-27,22:00:42,44.5,9.79,29.04
2025-12-27,22:30:31,0.0,0.00,0.00
2025-12-27,23:00:51,33.1,21.53,31.00
2025-12-27,23:30:45,22.2,31.32,29.01
