Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-14,09:38:13,27.5,28.57,28.65
2025-11-14,10:01:05,33.6,30.31,29.30
2025-11-14,10:31:00,25.6,29.38,29.35
2025-11-14,11:01:06,28.3,28.48,28.92
2025-11-14,11:37:31,22.5,28.64,28.72
2025-11-14,11:50:10,26.3,29.21,29.18
2025-11-14,12:01:08,33.2,31.32,29.51
2025-11-14,12:17:52,38.2,30.38,30.38
2025-11-14,12:30:34,23.2,28.86,29.14
2025-11-14,13:00:43,21.5,30.58,29.78
2025-11-14,13:30:43,39.5,26.10,28.76
2025-11-14,14:00:39,24.5,29.86,28.83
2025-11-14,14:30:34,34.1,28.70,30.92
2025-11-14,15:00:50,35.1,20.00,23.18
2025-11-14,15:30:36,25.3,28.26,29.36
2025-11-14,16:00:39,32.7,28.70,29.55
2025-11-14,16:30:41,42.7,28.91,29.42
2025-11-14,17:03:52,26.7,28.55,29.70
2025-11-14,17:04:20,23.4,29.27,29.89
2025-11-14,17:30:39,42.4,30.58,28.99
2025-11-14,18:00:36,32.6,28.72,29.63
2025-11-14,18:30:36,34.3,27.56,26.32
2025-11-14,19:00:50,40.0,19.94,23.99
2025-11-14,19:30:47,59.7,12.21,30.01
2025-11-14,20:00:38,0.0,0.00,0.00
2025-11-14,20:30:46,63.3,12.51,30.75
2025-11-14,21:00:45,54.8,5.13,28.35
2025-11-14,21:30:49,330.9,3.02,25.77
2025-11-14,22:00:56,49.2,5.16,22.81
2025-11-14,22:30:18,0.0,0.00,0.00
2025-11-14,23:00:44,31.8,29.37,26.23
2025-11-14,23:30:48,27.1,28.90,31.65
