Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-09,00:00:41,26.6,28.76,29.03
2026-01-09,00:30:37,29.1,28.74,29.07
2026-01-09,01:00:32,25.6,28.95,29.26
2026-01-09,01:30:35,29.9,28.45,28.92
2026-01-09,02:00:39,23.0,29.03,29.03
2026-01-09,02:30:37,25.1,28.59,28.99
2026-01-09,03:00:34,23.1,28.44,29.06
2026-01-09,03:30:38,25.1,28.84,29.45
2026-01-09,04:00:40,25.0,28.47,28.72
2026-01-09,04:30:37,22.5,28.42,29.29
2026-01-09,05:00:36,25.3,28.44,29.06
2026-01-09,05:30:40,27.2,28.47,29.09
2026-01-09,06:00:34,30.3,29.41,29.33
2026-01-09,06:08:52,21.7,28.89,28.73
2026-01-09,06:30:37,29.9,28.02,29.15
2026-01-09,07:00:39,30.0,28.57,28.88
2026-01-09,07:30:45,33.8,30.12,29.62
2026-01-09,08:00:38,28.5,28.34,29.11
2026-01-09,08:30:40,29.1,29.09,28.58
2026-01-09,09:00:35,29.2,28.91,29.05
2026-01-09,09:30:40,34.2,29.68,29.68
2026-01-09,10:00:35,22.7,29.03,29.50
2026-01-09,10:30:37,40.0,29.84,29.27
2026-01-09,11:00:19,0.0,0.00,0.00
2026-01-09,11:30:12,0.0,0.00,0.00
2026-01-09,12:00:11,0.0,0.00,0.00
2026-01-09,12:22:35,49.9,5.10,28.68
2026-01-09,12:31:11,64.6,1.89,31.38
2026-01-09,13:01:07,50.1,15.82,29.08
2026-01-09,13:31:07,52.0,18.65,28.82
2026-01-09,14:01:12,50.6,17.27,29.74
2026-01-09,14:31:16,27.2,21.45,28.81
2026-01-09,15:01:07,33.8,13.36,30.85
2026-01-09,15:31:10,29.2,13.61,29.05
2026-01-09,16:01:10,32.3,7.18,29.67
2026-01-09,16:20:38,36.4,18.19,30.01
2026-01-09,16:30:44,30.3,17.21,29.02
2026-01-09,17:00:35,53.2,29.63,29.70
2026-01-09,17:30:40,24.7,28.00,29.03
2026-01-09,18:00:41,29.8,28.45,29.18
2026-01-09,18:30:39,36.1,13.84,30.83
2026-01-09,19:00:54,39.9,3.25,23.38
2026-01-09,19:30:45,33.3,3.46,25.96
2026-01-09,20:00:43,44.8,2.66,20.00
2026-01-09,20:30:49,42.0,2.94,27.34
2026-01-09,21:00:45,99.2,1.78,22.56
2026-01-09,21:30:47,89.7,1.13,27.70
2026-01-09,22:00:47,87.6,0.92,25.80
2026-01-09,22:30:44,98.5,27.91,29.67
2026-01-09,23:00:42,101.9,5.90,28.93
2026-01-09,23:30:44,39.3,25.32,29.09
