Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-21,00:00:35,25.5,28.55,29.41
2025-12-21,00:30:39,49.8,30.48,29.53
2025-12-21,01:00:37,28.3,28.48,28.91
2025-12-21,01:30:41,50.0,28.59,28.81
2025-12-21,02:00:37,27.1,28.49,28.88
2025-12-21,02:30:37,29.9,28.46,28.58
2025-12-21,03:00:36,23.9,28.50,28.87
2025-12-21,03:30:37,22.8,28.59,29.03
2025-12-21,04:00:39,20.3,28.48,28.83
2025-12-21,04:30:39,20.8,29.44,29.34
2025-12-21,05:00:32,29.5,28.61,29.24
2025-12-21,05:30:40,19.8,28.46,29.14
2025-12-21,06:00:41,29.7,28.54,33.13
2025-12-21,06:30:39,28.8,28.54,28.75
2025-12-21,07:00:36,20.1,28.45,29.00
2025-12-21,07:30:34,25.6,29.23,29.36
2025-12-21,08:00:37,27.2,28.54,29.02
2025-12-21,08:30:40,30.7,28.54,29.14
2025-12-21,09:00:35,18.5,9.59,28.74
2025-12-21,10:17:53,30.9,11.16,28.86
2025-12-21,10:35:19,27.5,9.59,29.33
2025-12-21,11:00:37,26.8,17.36,29.47
2025-12-21,11:30:44,23.7,14.22,28.75
2025-12-21,12:00:41,26.0,31.23,29.62
2025-12-21,12:30:38,20.3,18.06,29.03
2025-12-21,13:00:46,31.2,13.48,28.84
2025-12-21,13:30:46,24.4,15.26,30.38
2025-12-21,14:00:37,20.6,9.79,29.55
2025-12-21,14:30:44,26.2,18.71,30.03
2025-12-21,15:00:44,20.3,16.35,29.94
2025-12-21,15:30:46,21.3,18.34,29.31
2025-12-21,16:00:44,35.4,15.53,29.13
2025-12-21,16:30:45,22.3,14.50,29.11
2025-12-21,17:00:35,17.9,19.03,28.66
2025-12-21,17:30:45,31.3,4.72,30.62
2025-12-21,18:00:38,19.1,27.81,29.78
2025-12-21,18:30:43,35.4,16.49,28.05
2025-12-21,19:00:41,75.1,2.95,21.31
2025-12-21,19:30:53,85.7,3.25,26.54
2025-12-21,20:00:53,83.8,1.60,19.22
2025-12-21,20:30:53,95.8,1.68,26.49
2025-12-21,21:00:45,32.0,3.54,23.18
2025-12-21,21:30:49,42.1,1.93,30.03
2025-12-21,22:00:19,0.0,0.00,0.00
2025-12-21,22:30:20,0.0,0.00,0.00
2025-12-21,23:00:45,41.9,30.22,29.33
2025-12-21,23:30:48,32.1,30.28,28.91
