Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-01-14,00:00:35,31.3,28.61,30.31
2026-01-14,00:30:41,40.0,28.85,29.78
2026-01-14,01:00:41,29.2,29.34,29.11
2026-01-14,01:30:38,34.8,28.51,29.23
2026-01-14,02:00:41,41.3,29.22,29.11
2026-01-14,02:30:42,46.3,29.08,29.22
2026-01-14,03:00:36,27.6,28.51,28.87
2026-01-14,03:30:35,26.5,28.52,29.25
2026-01-14,04:00:45,24.8,30.88,29.48
2026-01-14,04:30:41,41.2,29.64,29.26
2026-01-14,05:00:38,30.7,30.77,28.92
2026-01-14,05:30:38,30.2,28.68,29.19
2026-01-14,06:00:43,35.5,28.87,28.71
2026-01-14,06:30:36,30.5,30.99,30.08
2026-01-14,07:00:43,39.5,30.92,29.01
2026-01-14,07:30:38,31.3,28.84,29.70
2026-01-14,08:00:36,35.3,31.39,30.17
2026-01-14,08:30:34,34.9,27.13,29.07
2026-01-14,09:00:44,38.8,27.57,29.43
2026-01-14,09:30:39,31.0,29.03,28.81
2026-01-14,10:00:46,36.0,30.19,29.20
2026-01-14,10:30:41,33.8,30.56,29.50
2026-01-14,11:00:41,33.0,30.23,28.34
2026-01-14,11:30:33,47.9,28.91,29.31
2026-01-14,12:00:38,26.4,27.48,28.92
2026-01-14,12:30:35,31.9,28.76,28.97
2026-01-14,13:00:34,45.8,24.20,29.98
2026-01-14,13:30:39,52.4,21.62,29.81
2026-01-14,14:00:45,73.7,6.98,14.17
2026-01-14,14:30:34,88.7,22.97,18.51
2026-01-14,15:00:34,38.0,28.99,29.41
2026-01-14,15:30:47,59.2,21.83,26.93
2026-01-14,16:00:53,67.9,10.25,27.01
2026-01-14,16:30:38,44.2,28.09,30.29
2026-01-14,17:00:38,36.3,15.53,28.97
2026-01-14,17:30:39,25.9,25.45,29.25
2026-01-14,18:00:39,27.7,30.23,29.31
2026-01-14,18:30:44,39.0,11.91,24.82
2026-01-14,19:00:55,78.5,4.05,14.88
2026-01-14,19:30:43,80.7,2.02,9.89
2026-01-14,20:00:53,86.6,1.43,16.75
2026-01-14,20:30:48,85.2,1.02,12.24
2026-01-14,21:00:57,78.7,1.05,12.65
2026-01-14,21:30:52,164.1,1.15,14.29
2026-01-14,22:00:55,75.2,1.08,22.37
2026-01-14,22:30:57,84.3,1.47,10.77
2026-01-14,23:00:11,0.0,0.00,0.00
2026-01-14,23:30:11,0.0,0.00,0.00
