Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-09-19,00:00:35,19.3,28.52,28.93
2025-09-19,00:30:37,25.3,27.96,28.48
2025-09-19,01:00:36,21.5,28.41,28.77
2025-09-19,01:30:38,24.1,28.62,28.71
2025-09-19,02:00:36,20.4,28.52,28.69
2025-09-19,02:30:35,19.9,28.51,28.59
2025-09-19,03:00:36,16.0,28.44,28.53
2025-09-19,03:30:37,21.9,31.57,28.66
2025-09-19,04:00:34,27.4,29.30,28.75
2025-09-19,04:30:36,27.4,29.41,29.04
2025-09-19,05:00:37,17.8,28.83,28.58
2025-09-19,05:30:37,27.8,28.42,28.92
2025-09-19,06:00:35,19.6,28.35,28.53
2025-09-19,06:30:38,17.0,28.44,29.08
2025-09-19,07:00:38,28.2,1.48,28.30
2025-09-19,07:30:37,28.4,27.78,28.57
2025-09-19,08:00:36,25.7,28.10,28.80
2025-09-19,08:30:37,28.3,28.36,28.76
2025-09-19,09:00:37,28.8,29.84,28.65
2025-09-19,09:30:37,28.4,27.15,28.70
2025-09-19,10:00:38,23.3,22.11,29.31
2025-09-19,10:30:34,21.0,29.21,28.94
2025-09-19,10:59:18,30.0,26.70,28.57
2025-09-19,11:00:43,31.6,28.54,28.62
2025-09-19,11:30:38,26.8,28.46,28.70
2025-09-19,12:00:35,25.8,28.52,29.39
2025-09-19,12:30:36,20.0,28.46,28.72
2025-09-19,13:00:35,26.3,28.50,28.57
2025-09-19,13:30:42,24.0,28.04,28.83
2025-09-19,13:49:38,21.7,28.33,29.48
2025-09-19,14:00:33,22.8,28.56,28.95
2025-09-19,14:30:34,20.9,28.63,28.79
2025-09-19,15:00:33,26.1,28.07,28.85
2025-09-19,15:30:36,21.2,28.81,29.09
2025-09-19,16:00:37,33.6,28.29,29.53
2025-09-19,16:30:36,26.2,28.41,28.94
2025-09-19,16:42:18,22.0,28.40,29.01
2025-09-19,17:00:43,51.2,31.12,21.97
2025-09-19,17:19:40,27.1,28.60,28.48
2025-09-19,17:30:35,24.7,27.40,28.63
2025-09-19,18:00:37,22.2,29.16,28.66
2025-09-19,18:41:34,19.2,28.40,28.73
2025-09-19,19:00:35,19.3,28.66,28.74
2025-09-19,19:19:55,44.6,28.62,28.76
2025-09-19,19:30:38,38.9,28.75,28.69
2025-09-19,20:00:38,28.6,23.69,29.02
2025-09-19,20:30:34,45.9,22.94,28.29
2025-09-19,21:00:46,20.4,25.29,32.30
2025-09-19,21:30:40,31.2,25.81,29.21
2025-09-19,22:00:41,44.8,6.60,29.02
2025-09-19,22:30:41,26.6,27.80,29.05
2025-09-19,23:00:40,19.3,28.89,29.38
2025-09-19,23:30:37,24.9,28.42,29.36
