Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-08-19,00:00:11,0.0,0.00,0.00
2025-08-19,00:30:11,0.0,0.00,0.00
2025-08-19,01:00:11,0.0,0.00,0.00
2025-08-19,01:30:11,0.0,0.00,0.00
2025-08-19,02:00:11,0.0,0.00,0.00
2025-08-19,09:46:13,27.8,28.54,28.89
2025-08-19,10:00:34,27.0,28.32,28.97
2025-08-19,10:22:21,29.8,28.55,28.92
2025-08-19,10:30:42,26.0,28.16,28.53
2025-08-19,11:00:43,42.9,30.54,28.67
2025-08-19,11:30:47,35.7,28.76,29.18
2025-08-19,12:00:36,31.1,29.47,28.77
2025-08-19,12:30:44,38.3,28.20,29.08
2025-08-19,13:00:42,23.9,28.72,29.25
2025-08-19,13:30:45,27.2,25.58,29.89
2025-08-19,14:00:46,32.2,30.62,28.81
2025-08-19,14:30:38,31.6,28.91,29.54
2025-08-19,15:00:39,35.8,24.24,28.55
2025-08-19,15:30:34,23.7,29.04,29.33
2025-08-19,16:00:38,26.1,30.10,29.13
2025-08-19,16:30:33,33.1,28.67,29.42
2025-08-19,17:00:42,28.2,19.98,28.68
2025-08-19,17:30:40,22.5,27.60,28.58
2025-08-19,18:00:33,25.6,29.20,28.62
2025-08-19,18:30:40,25.1,30.99,28.43
2025-08-19,19:00:43,29.7,16.66,29.75
2025-08-19,19:30:38,31.8,28.19,28.98
2025-08-19,20:00:38,34.5,27.62,28.58
2025-08-19,20:30:36,19.5,27.46,28.91
2025-08-19,21:00:39,37.9,31.39,29.03
2025-08-19,21:30:35,26.3,28.30,29.18
2025-08-19,22:00:37,30.1,28.47,28.61
2025-08-19,22:30:34,26.2,27.01,28.55
2025-08-19,23:00:40,24.6,30.52,29.22
2025-08-19,23:30:39,27.4,28.46,28.68
