Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2026-02-11,00:00:51,31.0,29.97,31.68
2026-02-11,00:30:43,30.9,30.03,28.86
2026-02-11,01:00:44,25.3,24.92,28.86
2026-02-11,01:30:40,24.6,29.01,28.72
2026-02-11,02:00:37,26.9,28.48,28.87
2026-02-11,02:30:35,27.3,29.64,29.00
2026-02-11,03:00:36,29.9,29.01,28.91
2026-02-11,03:30:37,28.3,28.61,28.74
2026-02-11,04:00:42,34.3,28.98,29.30
2026-02-11,04:30:38,31.6,28.85,28.69
2026-02-11,05:00:36,26.2,28.65,28.98
2026-02-11,05:30:32,0.0,0.00,0.00
2026-02-11,06:00:37,25.4,28.45,28.94
2026-02-11,06:30:38,31.4,25.58,28.97
2026-02-11,07:00:19,0.0,0.00,0.00
2026-02-11,07:30:37,25.8,28.49,29.23
2026-02-11,08:00:41,28.5,30.57,28.87
2026-02-11,08:30:46,39.8,30.16,30.05
2026-02-11,09:00:42,28.2,29.34,30.43
2026-02-11,09:30:34,36.3,28.15,28.93
2026-02-11,10:00:36,32.7,29.06,28.99
2026-02-11,10:30:38,24.1,28.93,29.23
2026-02-11,11:00:44,18.9,29.98,28.64
2026-02-11,11:30:42,20.4,28.63,28.73
2026-02-11,12:00:43,19.3,28.42,28.90
2026-02-11,12:30:38,24.2,28.12,28.72
2026-02-11,13:00:35,19.5,28.35,29.16
2026-02-11,13:30:40,23.2,29.06,29.69
2026-02-11,14:00:40,26.8,29.97,28.62
2026-02-11,14:30:40,26.0,28.76,28.69
2026-02-11,15:00:43,33.9,28.12,30.59
2026-02-11,15:30:21,0.0,0.00,0.00
2026-02-11,16:00:41,25.1,28.60,28.77
2026-02-11,16:30:37,19.9,28.37,28.81
2026-02-11,17:00:40,28.9,28.22,28.79
2026-02-11,17:30:40,28.6,28.40,29.31
2026-02-11,18:00:39,25.6,28.13,28.82
2026-02-11,18:30:42,21.4,28.49,28.84
2026-02-11,19:00:11,0.0,0.00,0.00
2026-02-11,19:30:11,0.0,0.00,0.00
2026-02-11,20:00:11,0.0,0.00,0.00
2026-02-11,20:30:17,0.0,0.00,0.00
2026-02-11,21:00:31,27.0,27.96,29.13
2026-02-11,21:30:40,27.1,29.21,28.76
2026-02-11,22:00:45,21.8,30.79,29.80
2026-02-11,22:30:41,30.2,27.28,29.83
2026-02-11,23:00:34,31.8,26.79,29.33
2026-02-11,23:30:36,21.5,28.10,28.82
