Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-11,00:00:28,20.5,28.80,28.86
2025-11-11,00:30:32,18.2,28.45,29.75
2025-11-11,01:00:30,18.8,27.78,28.59
2025-11-11,01:30:35,15.7,28.22,28.47
2025-11-11,02:00:29,16.2,28.39,28.83
2025-11-11,02:30:35,19.4,28.36,28.52
2025-11-11,03:00:35,16.4,28.53,28.97
2025-11-11,03:30:29,17.4,29.06,29.07
2025-11-11,04:00:30,15.8,28.73,29.13
2025-11-11,04:30:28,16.8,28.38,28.74
2025-11-11,05:00:29,15.6,28.46,28.90
2025-11-11,05:30:34,15.5,28.50,28.91
2025-11-11,06:00:27,18.2,28.36,28.57
2025-11-11,06:30:35,18.3,28.42,28.71
2025-11-11,07:00:29,18.6,28.44,28.98
2025-11-11,07:30:37,21.1,28.40,26.90
2025-11-11,08:00:35,22.0,28.45,23.32
2025-11-11,08:30:32,19.3,28.54,29.00
2025-11-11,09:00:33,24.7,28.41,30.03
2025-11-11,09:30:30,27.1,29.08,29.71
2025-11-11,10:00:28,24.7,28.19,28.87
2025-11-11,10:30:40,22.7,28.34,28.70
2025-11-11,10:43:01,19.3,28.42,29.03
2025-11-11,11:00:44,19.8,28.45,28.62
2025-11-11,11:30:39,20.3,28.98,29.37
2025-11-11,12:00:39,19.4,29.28,29.28
2025-11-11,12:30:38,22.6,28.46,28.91
2025-11-11,12:44:58,18.3,28.47,29.10
2025-11-11,13:00:43,20.0,28.61,29.88
2025-11-11,13:30:41,18.6,28.71,29.04
2025-11-11,14:00:35,21.6,28.27,28.98
2025-11-11,14:30:42,21.1,24.91,31.77
2025-11-11,15:00:43,42.0,23.11,29.15
2025-11-11,15:30:38,19.1,29.27,28.82
2025-11-11,15:35:49,0.0,0.00,0.00
2025-11-11,17:00:35,28.4,28.35,29.21
2025-11-11,17:30:36,21.4,28.54,30.59
2025-11-11,18:00:36,27.4,28.23,29.33
2025-11-11,18:30:44,38.7,30.80,30.65
2025-11-11,19:04:22,22.3,28.08,29.92
2025-11-11,19:30:39,28.4,19.05,30.87
2025-11-11,20:00:42,19.4,28.41,30.02
2025-11-11,20:30:43,16.8,26.43,30.02
2025-11-11,21:00:38,32.8,28.30,28.89
2025-11-11,21:30:47,30.5,29.72,29.12
2025-11-11,22:00:38,22.8,15.65,30.87
2025-11-11,22:30:49,30.6,25.52,31.80
2025-11-11,23:00:36,18.3,28.54,28.80
2025-11-11,23:30:45,26.4,28.67,28.72
