Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-12-31,00:00:41,20.5,24.77,29.10
2025-12-31,00:30:37,22.7,28.91,29.24
2025-12-31,01:00:46,40.0,30.14,29.43
2025-12-31,01:30:40,23.2,28.50,29.18
2025-12-31,02:00:38,29.2,28.57,29.04
2025-12-31,02:30:40,21.3,29.09,28.92
2025-12-31,03:00:39,21.1,28.61,28.83
2025-12-31,03:30:37,19.0,28.88,29.72
2025-12-31,04:00:43,18.4,28.58,28.79
2025-12-31,04:30:41,14.7,28.53,28.70
2025-12-31,05:00:44,26.1,28.61,29.10
2025-12-31,05:30:51,21.6,28.67,29.29
2025-12-31,06:00:38,15.0,29.46,29.00
2025-12-31,06:30:43,22.9,22.82,28.59
2025-12-31,06:59:20,19.2,28.88,28.83
2025-12-31,07:05:31,18.0,28.60,28.90
2025-12-31,07:30:39,20.7,28.68,29.17
2025-12-31,08:00:35,20.2,28.49,28.84
2025-12-31,08:30:43,26.8,30.40,29.09
2025-12-31,09:00:35,28.0,28.91,29.54
2025-12-31,09:30:37,20.5,28.43,28.70
2025-12-31,10:00:37,28.6,29.15,29.32
2025-12-31,10:30:33,29.9,29.23,29.07
2025-12-31,11:00:38,26.0,31.60,28.72
2025-12-31,11:30:36,26.9,28.32,29.32
2025-12-31,12:00:35,21.1,28.56,29.78
2025-12-31,12:30:30,33.1,28.44,29.99
2025-12-31,13:00:46,34.8,28.86,29.00
2025-12-31,13:30:33,29.1,29.07,29.02
2025-12-31,14:00:40,30.2,30.62,29.08
2025-12-31,14:14:55,29.9,21.85,29.79
2025-12-31,14:30:39,32.7,28.94,31.93
2025-12-31,15:00:41,41.5,30.75,31.19
2025-12-31,15:30:32,36.9,29.25,29.38
2025-12-31,16:00:35,34.6,26.03,28.86
2025-12-31,16:30:42,63.6,31.55,29.08
2025-12-31,17:00:40,36.6,23.14,30.71
2025-12-31,17:14:19,27.4,31.47,29.23
2025-12-31,17:30:42,27.6,31.21,30.00
2025-12-31,18:00:41,34.9,16.15,30.45
2025-12-31,18:30:40,28.0,29.92,28.96
2025-12-31,19:00:42,53.7,2.34,30.38
2025-12-31,19:30:52,94.8,4.97,29.40
2025-12-31,20:00:43,95.8,7.60,27.55
2025-12-31,20:30:44,87.9,2.59,17.96
2025-12-31,21:00:44,80.1,2.55,24.57
2025-12-31,21:30:46,95.4,27.24,24.16
2025-12-31,22:00:47,90.4,28.74,10.18
2025-12-31,22:30:54,76.0,2.08,24.78
2025-12-31,23:00:43,77.3,5.48,26.99
2025-12-31,23:30:41,24.7,28.24,29.32
