Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-24,00:00:41,29.3,30.43,29.14
2025-07-24,00:30:45,20.7,28.45,28.71
2025-07-24,01:00:35,19.4,28.83,29.41
2025-07-24,01:30:58,19.9,28.52,28.78
2025-07-24,02:00:37,20.1,29.65,28.75
2025-07-24,02:30:45,20.0,28.43,28.88
2025-07-24,03:00:43,23.7,31.56,28.98
2025-07-24,03:30:46,20.6,28.54,29.06
2025-07-24,04:00:37,19.9,28.54,28.71
2025-07-24,04:30:45,18.1,28.57,28.77
2025-07-24,05:00:42,19.9,28.45,29.07
2025-07-24,05:30:42,19.9,28.53,28.66
2025-07-24,06:00:37,20.1,28.42,29.22
2025-07-24,06:30:42,18.8,28.35,28.88
2025-07-24,07:00:37,19.9,28.57,28.89
2025-07-24,07:30:48,29.1,19.24,28.96
2025-07-24,08:00:37,20.9,28.43,28.72
2025-07-24,08:30:44,21.1,28.42,29.02
2025-07-24,08:51:58,29.2,31.29,29.52
2025-07-24,09:00:36,25.3,28.76,30.01
2025-07-24,09:30:43,30.7,28.39,29.99
2025-07-24,10:00:36,22.6,29.04,28.98
2025-07-24,10:30:41,19.6,28.38,29.14
2025-07-24,11:00:37,27.3,30.94,30.18
2025-07-24,11:30:42,24.0,28.27,28.58
2025-07-24,12:00:39,25.0,27.79,28.85
2025-07-24,12:30:40,29.6,29.41,29.01
2025-07-24,13:00:36,30.0,29.34,29.80
2025-07-24,13:30:49,21.2,26.38,28.69
2025-07-24,14:00:40,29.9,31.20,29.88
2025-07-24,14:30:49,26.7,28.99,29.33
2025-07-24,15:00:41,29.0,28.61,29.11
2025-07-24,15:30:53,30.0,31.19,30.20
2025-07-24,16:00:37,31.4,27.18,28.72
2025-07-24,16:30:41,25.0,28.47,28.75
2025-07-24,17:00:40,25.2,30.50,28.89
2025-07-24,17:30:44,32.2,31.65,33.00
2025-07-24,18:00:37,24.6,28.65,29.88
2025-07-24,18:30:41,20.6,28.43,29.52
2025-07-24,19:00:42,36.9,29.98,28.86
2025-07-24,19:30:40,30.0,28.86,30.18
2025-07-24,20:00:42,33.5,29.27,31.03
2025-07-24,20:30:50,40.1,25.90,31.98
2025-07-24,21:00:43,28.9,28.49,29.60
2025-07-24,21:30:47,65.9,29.65,29.45
2025-07-24,22:00:33,42.8,30.60,30.97
2025-07-24,22:30:37,33.7,24.88,28.63
2025-07-24,23:00:42,20.4,26.34,32.99
2025-07-24,23:30:37,27.3,28.79,29.05
