Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-10-08,00:00:36,14.7,28.44,29.10
2025-10-08,00:30:38,21.0,28.62,28.78
2025-10-08,01:00:36,16.3,28.49,28.60
2025-10-08,01:30:35,17.3,28.47,29.01
2025-10-08,02:00:34,16.7,28.90,28.82
2025-10-08,02:30:37,14.8,28.62,28.63
2025-10-08,03:00:34,15.3,29.03,28.81
2025-10-08,03:30:37,20.0,28.58,29.18
2025-10-08,04:00:36,14.8,28.42,28.86
2025-10-08,04:30:38,15.6,28.67,28.96
2025-10-08,05:00:34,18.7,28.35,28.84
2025-10-08,05:30:40,14.9,28.98,28.66
2025-10-08,06:00:38,19.1,28.44,28.64
2025-10-08,06:30:39,15.6,28.43,29.05
2025-10-08,07:00:33,17.2,28.57,28.78
2025-10-08,07:30:36,24.9,28.28,29.43
2025-10-08,08:00:36,20.6,29.07,30.21
2025-10-08,08:30:37,15.6,28.83,28.64
2025-10-08,09:00:36,21.3,28.43,29.01
2025-10-08,09:30:33,20.9,28.96,28.84
2025-10-08,10:00:33,23.6,28.37,29.14
2025-10-08,10:30:11,0.0,0.00,0.00
2025-10-08,10:40:07,17.3,28.43,28.49
2025-10-08,11:00:38,27.4,29.00,29.79
2025-10-08,11:30:35,18.3,28.44,29.18
2025-10-08,12:00:35,25.2,28.35,28.95
2025-10-08,12:30:37,24.8,28.50,28.87
2025-10-08,13:00:34,28.5,28.43,28.92
2025-10-08,13:30:39,19.4,30.35,30.14
2025-10-08,14:00:38,23.1,27.90,29.58
2025-10-08,14:30:37,18.3,28.43,28.89
2025-10-08,14:49:11,20.1,29.01,29.29
2025-10-08,17:24:17,21.2,28.54,28.68
2025-10-08,17:30:38,19.5,27.90,29.06
2025-10-08,17:58:21,19.9,28.39,29.03
2025-10-08,18:00:36,20.2,29.72,28.88
2025-10-08,18:30:36,20.9,27.81,29.91
2025-10-08,18:39:04,30.5,29.88,28.85
2025-10-08,19:00:39,31.9,27.70,30.64
2025-10-08,19:30:42,20.0,28.67,28.16
2025-10-08,20:00:38,30.2,28.10,28.98
2025-10-08,20:30:43,29.0,29.57,31.29
2025-10-08,20:50:12,38.4,28.02,31.29
2025-10-08,21:01:04,36.5,29.14,29.38
2025-10-08,21:31:09,27.1,27.64,23.78
2025-10-08,22:01:07,28.4,28.81,29.68
2025-10-08,22:31:12,26.0,30.48,29.44
2025-10-08,23:01:06,27.0,28.90,29.07
2025-10-08,23:31:13,33.5,28.84,29.07
