Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-11-12,00:00:37,19.2,28.48,28.90
2025-11-12,00:30:43,26.1,28.94,28.81
2025-11-12,01:00:33,15.7,28.37,28.95
2025-11-12,01:30:37,15.5,28.54,28.57
2025-11-12,02:00:34,18.1,29.25,28.72
2025-11-12,02:30:40,20.3,27.97,29.22
2025-11-12,03:00:36,19.9,28.49,29.01
2025-11-12,03:30:38,23.0,29.07,29.11
2025-11-12,04:00:34,19.7,29.17,29.24
2025-11-12,04:30:39,24.0,29.13,29.09
2025-11-12,05:00:36,19.6,28.32,29.10
2025-11-12,05:30:38,29.9,28.45,29.85
2025-11-12,06:00:38,26.9,28.52,28.68
2025-11-12,06:30:41,18.3,28.49,28.91
2025-11-12,07:00:36,21.9,28.49,29.24
2025-11-12,07:30:39,29.7,28.26,29.14
2025-11-12,08:03:27,24.4,28.47,28.94
2025-11-12,08:30:37,32.7,28.33,30.61
2025-11-12,09:00:34,30.2,28.59,28.92
2025-11-12,09:30:45,18.6,31.37,23.50
2025-11-12,10:00:39,27.3,30.81,30.28
2025-11-12,10:30:34,28.7,26.88,29.24
2025-11-12,10:50:29,32.3,31.34,28.72
2025-11-12,11:00:44,30.8,31.15,29.47
2025-11-12,11:30:34,26.8,29.38,29.21
2025-11-12,12:00:33,21.4,28.40,30.01
2025-11-12,14:41:36,37.4,28.66,31.01
2025-11-12,15:00:37,34.9,28.04,29.39
2025-11-12,15:30:41,33.2,28.41,29.66
2025-11-12,16:00:38,39.2,28.50,29.58
2025-11-12,16:30:36,27.6,29.86,28.77
2025-11-12,17:00:42,37.5,26.64,29.04
2025-11-12,17:30:32,39.1,28.88,28.82
2025-11-12,18:00:39,32.5,28.53,30.82
2025-11-12,18:30:42,20.3,28.75,30.66
2025-11-12,19:00:46,43.0,22.32,30.97
2025-11-12,19:30:44,45.4,24.19,4.19
2025-11-12,20:00:41,59.7,27.81,25.80
2025-11-12,20:30:46,58.4,4.52,18.63
2025-11-12,21:00:43,38.3,22.06,24.88
2025-11-12,21:30:42,43.3,9.53,26.97
2025-11-12,22:00:35,35.9,26.38,28.91
2025-11-12,22:30:39,26.6,27.99,30.57
2025-11-12,23:00:37,23.7,28.35,29.11
2025-11-12,23:30:46,33.5,30.37,29.67
