Date,Time,Ping (ms),Download (Mbps),Upload (Mbps)
2025-07-13,16:59:57,22.0,27.95,29.30
2025-07-13,17:30:40,30.8,27.38,29.88
2025-07-13,17:35:52,24.1,27.87,29.77
2025-07-13,18:00:29,27.2,29.07,29.28
2025-07-13,18:30:38,25.8,28.07,28.41
2025-07-13,21:12:28,20.7,27.05,29.61
2025-07-13,21:30:46,25.4,27.91,27.58
2025-07-13,22:00:32,29.4,27.72,30.17
2025-07-13,22:30:53,31.9,27.58,31.45
2025-07-13,23:00:36,30.2,23.43,31.23
2025-07-13,23:30:42,29.2,27.97,31.10
2025-07-13,23:53:23,21.2,28.41,31.90
2025-07-13,23:54:57,0.0,0.00,0.00
2025-07-13,23:55:18,0.0,0.00,0.00
2025-07-13,23:56:37,29.9,28.53,29.17
